Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
1082,6,10,5379,792,1,0,0,0,440.0,0
1113,7,7,0,0,0,0,0,0,9260.0,0
795,3,7,5942,591,1,1,0,0,510.0,1
189,7,6,0,0,0,0,0,0,5760.0,0
662,6,11,8250,748,1,0,0,0,1070.0,0
325,5,7,6473,680,1,1,0,0,350.0,1
704,1,7,13578,1267,1,1,0,1,1910.0,0
612,2,3,4971,319,1,0,0,0,2490.0,1
126,1,4,12813,719,1,1,0,0,3370.0,1
391,4,12,8091,920,1,1,0,0,460.0,1
367,3,4,6573,611,1,1,0,0,2640.0,0
801,2,6,5424,587,1,0,0,0,48330.0,0
780,7,10,0,0,0,0,0,0,18160.0,0
190,3,4,8490,782,1,1,0,1,1470.0,1
550,3,7,3684,349,1,0,0,0,50.0,0
809,3,1,8704,853,1,0,0,1,12770.0,0
119,6,4,4491,496,1,0,0,0,2100.0,0
735,5,8,4595,470,1,0,0,1,1920.0,0
538,2,4,4565,642,1,1,0,1,990.0,0
325,1,8,5610,634,1,0,0,1,350.0,1
435,6,6,2052,228,1,0,0,0,910.0,0
937,5,1,9228,691,1,1,0,0,2810.0,1
678,7,3,0,0,0,0,0,0,3250.0,1
423,5,1,10202,1752,1,1,0,0,1270.0,0
965,3,1,6703,809,1,0,0,0,110.0,0
660,4,3,4999,534,1,1,0,0,1200.0,1
703,1,6,3052,345,1,0,0,0,80.0,0
878,1,1,7040,694,1,0,0,0,1100.0,0
122,2,11,4784,582,1,0,0,0,58260.0,0
529,2,8,8169,777,1,1,0,0,12920.0,0
521,2,10,4983,361,1,1,0,1,18610.0,1
58,4,3,5540,499,1,0,0,0,7340.0,1
604,3,3,5347,432,1,0,0,0,10950.0,0
605,4,6,5440,444,1,0,0,0,10310.0,1
257,3,8,5507,690,1,1,0,0,420.0,0
1059,3,6,7882,1038,1,1,0,0,3380.0,0
29,6,1,5518,510,1,0,0,0,2170.0,0
64,6,1,8620,711,1,0,0,0,22560.0,1
139,3,2,5997,484,1,0,0,0,1700.0,1
821,7,8,0,0,0,0,0,0,1700.0,0
131,7,1,0,0,0,0,0,0,920.0,0
283,2,4,7466,755,1,1,0,0,2260.0,1
335,3,7,10938,2458,1,0,0,0,90.0,1
77,2,3,5308,531,1,0,0,0,1090.0,1
178,4,8,9967,954,1,1,0,1,1710.0,0
448,1,4,10906,944,1,1,0,0,3970.0,0
235,7,4,0,0,0,0,0,0,5710.0,1
758,6,7,2938,346,1,0,0,0,19780.0,0
832,7,7,0,0,0,0,0,0,5070.0,1
238,2,8,9812,1271,1,1,0,1,320.0,1
1024,7,2,0,0,0,0,0,0,1990.0,0
878,2,2,9292,825,1,1,0,0,1100.0,0
923,6,1,5302,519,1,0,0,0,280.0,0
26,5,2,5903,480,1,1,0,0,2300.0,0
721,2,7,8639,743,1,1,0,1,3590.0,1
323,5,6,11590,834,1,1,0,0,8400.0,1
537,5,10,0,0,0,1,1,0,600.0,1
70,4,11,8317,779,1,1,0,0,4840.0,0
581,2,11,8240,810,1,1,0,0,7250.0,0
420,5,2,3216,299,1,0,0,0,250.0,1
501,3,2,4776,637,1,0,0,0,1620.0,0
94,4,1,5867,585,1,0,0,0,14620.0,0
351,3,5,0,0,0,1,1,0,5290.0,1
331,3,3,5235,784,1,0,0,0,670.0,1
839,1,6,7372,839,1,1,0,0,240.0,0
677,5,3,8367,679,1,1,0,0,1740.0,1
128,4,7,8754,643,1,1,0,0,2000.0,1
576,2,11,4803,759,1,0,0,0,50.0,0
96,3,10,5613,604,1,1,0,1,8780.0,1
210,4,4,1970,255,1,0,0,0,970.0,1
937,4,2,6524,552,1,1,0,0,2810.0,1
738,6,5,9071,787,1,0,0,0,5980.0,0
699,2,2,0,0,0,1,0,0,180.0,1
453,5,12,9910,1086,1,0,0,1,75860.0,0
211,6,7,10071,1118,1,0,0,0,350.0,0
635,6,7,2321,233,1,0,0,0,27530.0,0
401,6,12,5595,457,1,0,0,0,9200.0,1
330,3,1,3152,389,1,0,0,1,370.0,1
1001,1,2,3722,579,1,0,0,0,19640.0,1
331,5,6,7079,957,1,1,0,0,670.0,1
197,5,8,6961,867,1,1,0,1,4210.0,0
888,3,10,7129,701,1,0,0,0,4450.0,1
738,4,11,6763,606,1,0,0,0,5980.0,0
1094,3,2,5062,380,1,1,0,1,2380.0,1
380,2,11,15644,1454,1,1,0,0,2240.0,1
361,2,12,5179,512,1,0,0,0,4490.0,1
325,2,11,4774,539,1,0,0,0,350.0,1
334,7,6,0,0,0,0,0,0,4040.0,1
376,7,1,0,0,0,0,0,0,160.0,0
1105,1,1,3110,392,1,0,0,0,330.0,1
251,4,3,19295,2492,1,1,0,0,340.0,0
114,2,7,6919,716,1,1,0,1,4510.0,1
693,7,9,0,0,0,0,0,0,450.0,1
47,7,9,0,0,0,0,0,0,270.0,1
296,6,7,4785,457,1,0,0,0,9580.0,1
818,5,3,5098,542,1,0,0,0,490.0,1
717,7,6,0,0,0,0,0,0,310.0,1
280,5,7,6263,487,1,0,0,1,18640.0,1
996,2,6,5195,611,1,0,0,0,2870.0,1
917,2,2,5342,623,1,0,0,0,7240.0,0
504,2,7,7960,1084,1,1,0,1,820.0,0
524,6,3,6202,694,1,0,0,0,40860.0,0
1024,7,3,0,0,0,0,0,0,1990.0,0
264,2,1,4989,747,1,0,0,0,180.0,0
1013,4,4,4093,470,1,1,0,0,630.0,1
272,3,7,7127,621,1,1,0,1,16180.0,1
379,6,11,3466,370,1,0,0,0,6630.0,0
162,1,9,11690,726,1,1,0,0,5340.0,1
701,3,2,6899,706,1,1,0,0,1450.0,1
490,7,11,0,0,0,0,0,0,660.0,1
53,5,7,7540,690,1,1,0,1,30360.0,0
955,5,5,7885,717,1,1,0,0,1690.0,1
170,2,6,3352,418,1,0,0,0,1070.0,1
1105,2,4,4381,485,1,1,0,0,330.0,1
113,7,3,0,0,0,0,0,0,20930.0,0
904,6,5,5635,462,1,0,0,0,570.0,1
376,7,1,0,0,0,0,0,0,160.0,0
123,6,1,3944,490,1,0,0,0,16760.0,0
924,5,3,4344,445,1,0,0,0,6420.0,1
561,3,9,4909,600,1,0,0,0,14300.0,0
564,3,11,4321,394,1,0,0,0,6540.0,1
780,5,3,6377,817,1,1,0,0,18160.0,0
339,2,1,6317,698,1,1,0,1,2280.0,1
562,7,3,18322,3327,1,0,0,0,1210.0,0
21,3,3,3019,353,1,0,0,0,550.0,1
22,7,11,0,0,0,0,0,0,1040.0,1
673,6,1,7951,609,1,0,0,0,15170.0,1
304,5,3,7130,1038,1,1,0,0,1950.0,0
541,5,5,0,0,0,1,1,0,650.0,0
809,4,10,7535,722,1,0,0,0,12770.0,0
641,1,5,4593,529,1,0,0,0,610.0,1
743,7,11,0,0,0,0,0,0,6710.0,1
34,6,1,7772,989,1,0,0,0,2240.0,0
970,3,1,3044,410,1,0,0,0,910.0,1
279,4,1,9838,701,1,1,0,0,2320.0,1
502,7,10,0,0,0,0,0,0,220.0,1
1059,3,7,8669,1149,1,1,0,1,3380.0,0
1081,7,11,6346,932,1,0,0,0,400.0,0
578,1,3,9981,847,1,1,0,0,12700.0,0
726,1,12,12702,1220,1,0,0,0,40540.0,0
336,7,4,0,0,0,0,0,0,190.0,0
124,6,7,2554,322,1,0,0,0,1410.0,0
934,3,4,5329,625,1,0,0,1,5460.0,1
349,5,2,6915,722,1,1,0,0,1490.0,0
523,6,10,15949,1815,1,0,0,0,50.0,0
274,4,11,3169,915,1,0,0,0,3640.0,1
686,1,9,5031,694,1,0,0,0,20050.0,0
257,2,6,5478,673,1,0,0,0,420.0,0
876,5,3,7115,866,1,0,0,0,21790.0,1
294,7,8,0,0,0,0,0,1,3150.0,0
744,2,7,9000,860,1,1,0,0,1370.0,1
662,1,4,11746,971,1,1,0,0,1070.0,0
401,3,10,8441,813,1,1,0,0,9200.0,1
773,5,1,5358,784,1,0,0,0,200.0,0
616,1,4,10439,963,1,1,0,0,3040.0,1
546,6,12,16151,1678,1,0,0,0,580.0,0
68,6,2,7562,1158,1,0,0,0,250.0,1
1032,7,4,0,0,0,0,0,0,270.0,1
645,4,7,17289,1742,1,1,0,1,90.0,1
691,2,7,8531,560,1,1,0,1,3030.0,1
708,6,3,3841,457,1,0,0,0,11470.0,1
649,1,7,3135,371,1,0,0,0,14570.0,0
763,1,7,8948,722,1,1,0,0,32240.0,0
398,7,2,0,0,0,0,0,0,1540.0,1
127,3,1,3366,447,1,0,0,0,1350.0,1
87,3,1,5636,749,1,0,0,1,560.0,0
610,5,4,3514,473,1,0,0,1,660.0,0
436,7,10,0,0,0,0,0,0,2300.0,0
360,2,8,8608,885,1,1,0,0,2040.0,0
264,4,11,5433,775,1,0,0,0,180.0,0
970,7,4,0,0,0,0,0,0,910.0,1
855,1,4,5387,640,1,0,0,0,3440.0,1
544,1,6,12117,1638,1,0,0,0,250.0,1
735,3,6,4468,510,1,0,0,0,1920.0,0
116,7,2,0,0,0,0,0,0,680.0,0
832,1,6,5097,462,1,0,0,0,5070.0,1
711,1,4,0,0,0,0,2,1,17110.0,1
895,2,9,10511,997,1,1,0,0,4150.0,0
318,3,11,8665,679,1,1,0,0,32330.0,0
70,3,8,7306,780,1,1,0,0,4840.0,0
854,7,2,0,0,0,0,0,0,4770.0,1
1019,7,4,0,0,0,0,0,0,2740.0,1
18,6,3,4597,478,1,0,0,0,13840.0,1
735,4,7,5817,560,1,1,0,0,1920.0,0
213,1,3,12387,812,1,1,0,0,4030.0,1
86,3,3,3543,470,1,1,0,0,480.0,1
701,6,7,4344,541,1,0,0,0,1450.0,1
945,1,5,6081,705,1,1,0,0,12480.0,0
139,4,3,5000,475,1,0,0,0,1700.0,1
1078,3,8,4779,428,1,0,0,1,670.0,1
627,4,6,6609,601,1,1,0,0,3970.0,0
733,3,2,13850,3160,1,1,0,0,860.0,0
885,5,1,4876,692,1,0,0,0,480.0,0
446,2,5,5747,800,1,1,0,0,340.0,1
26,7,4,0,0,0,0,0,0,2300.0,0
483,1,10,7034,839,1,1,0,1,2310.0,1
379,5,6,3392,441,1,0,0,0,6630.0,0
922,5,3,8156,755,1,1,0,0,2110.0,0
697,7,4,0,0,0,0,0,0,3780.0,1
130,1,5,5821,646,1,1,0,0,900.0,1
608,2,11,8932,1020,1,0,0,0,18370.0,1
1010,3,5,8664,714,1,1,0,0,4610.0,1
392,6,2,5109,493,1,0,0,0,2120.0,0
247,6,3,11956,970,1,0,0,0,70.0,1
988,2,2,4340,684,1,1,0,0,30.0,0
744,6,9,0,0,0,0,0,0,1370.0,1
342,4,9,13411,1036,1,1,0,0,15770.0,1
772,5,3,3013,445,1,0,0,1,1850.0,0
114,7,9,0,0,0,0,0,0,4510.0,1
905,1,12,14597,2042,1,0,0,1,90.0,0
51,7,6,0,0,0,0,0,0,10570.0,1
380,4,8,15092,1533,1,1,0,1,2240.0,1
1020,1,1,10015,1157,1,1,0,0,40.0,0
44,7,8,0,0,0,0,0,0,540.0,0
235,4,7,5347,481,1,0,0,1,5710.0,1
297,2,10,7315,754,1,1,0,0,2300.0,0
147,2,2,6088,695,1,0,0,0,8540.0,0
477,4,6,6177,435,1,1,0,0,770.0,1
88,3,7,9222,858,1,1,0,1,10690.0,0
126,5,2,6710,588,1,1,0,0,3370.0,1
529,1,5,11167,944,1,1,0,0,12920.0,0
749,1,2,5167,708,1,0,0,0,3410.0,1
725,3,5,4816,530,1,0,0,0,17540.0,0
460,1,10,5284,403,1,1,0,0,34050.0,0
903,7,6,0,0,0,0,0,0,7290.0,0
459,4,6,10477,1365,1,1,0,0,250.0,1
311,3,4,10840,1102,1,1,0,0,680.0,0
374,2,7,6650,738,1,1,0,1,1150.0,0
945,6,10,2455,265,1,0,0,0,12480.0,0
806,6,5,7611,528,1,0,0,0,260.0,1
1023,7,6,0,0,0,0,0,0,3740.0,1
801,1,1,5353,479,1,1,0,0,48330.0,0
303,4,4,7701,879,1,1,0,1,15430.0,1
195,5,3,11089,1333,1,1,0,0,220.0,0
279,6,6,10379,792,1,0,0,0,2320.0,1
574,2,7,11684,752,1,1,0,0,4400.0,0
309,6,9,4666,453,1,0,0,0,8740.0,1
981,2,7,5640,598,1,0,0,0,2620.0,0
806,4,4,6881,540,1,1,0,0,260.0,1
74,6,6,4615,662,1,0,0,0,330.0,0
160,5,11,5554,540,1,0,0,0,17110.0,0
308,3,8,7467,866,1,0,0,1,1070.0,1
701,6,5,4651,578,1,0,0,0,1450.0,1
1058,4,5,8028,754,1,1,0,0,180.0,1
411,3,6,6565,545,1,0,0,0,8460.0,0
245,5,5,8877,1000,1,1,0,0,1310.0,0
907,4,12,0,0,0,0,3,1,250.0,0
59,4,10,5653,575,1,1,0,1,2840.0,1
583,2,12,6177,549,1,1,0,0,2640.0,0
185,7,7,0,0,0,0,0,0,1860.0,0
153,6,4,3926,409,1,0,0,0,16240.0,1
281,7,6,0,0,0,0,0,0,6970.0,0
240,6,7,4269,402,1,0,0,0,1110.0,0
1053,4,1,8570,948,1,0,0,1,1710.0,0
292,2,10,5070,739,1,0,0,0,1100.0,0
1070,6,6,6134,761,1,0,0,0,400.0,0
952,1,1,0,0,0,1,1,0,6300.0,0
543,2,5,3973,334,1,1,0,0,1080.0,0
317,6,1,5938,676,1,0,0,0,3140.0,1
1064,3,3,11454,1257,1,1,0,1,420.0,0
586,2,12,6951,1038,1,0,0,1,250.0,0
884,5,4,0,0,0,1,2,1,7550.0,0
1089,5,1,9112,926,1,0,0,1,5220.0,0
593,3,4,7234,1035,1,0,0,0,33060.0,0
626,6,5,7094,657,1,0,0,0,10740.0,0
1090,1,12,8364,936,1,0,0,1,330.0,1
649,7,7,0,0,0,0,0,0,14570.0,0
562,7,4,18876,3166,1,0,0,1,1210.0,0
179,2,6,12691,1315,1,1,0,1,480.0,0
1040,3,8,6233,705,1,0,0,1,4030.0,1
832,1,7,10329,727,1,1,0,1,5070.0,1
848,2,5,5186,670,1,0,0,0,370.0,1
531,5,6,4733,588,1,1,0,0,4030.0,0
66,5,5,8728,717,1,1,0,0,7660.0,1
592,4,7,6387,825,1,1,0,0,2540.0,0
980,5,4,8105,625,1,1,0,0,4420.0,0
1085,6,2,6152,593,1,0,0,0,4030.0,0
47,2,1,7282,935,1,1,0,0,270.0,1
82,5,2,10282,1044,1,1,0,0,22390.0,1
463,6,5,3788,599,1,0,0,0,4160.0,0
830,2,5,6621,588,1,1,0,0,6320.0,1
894,1,12,9897,1386,1,0,0,1,190.0,0
580,5,5,7609,1295,1,1,0,0,170.0,0
331,4,10,8473,1138,1,0,0,0,670.0,1
964,2,2,11664,1567,1,1,0,0,270.0,1
1075,1,2,11070,1092,1,0,0,0,1410.0,0
806,3,10,6551,520,1,0,0,1,260.0,1
556,6,8,4857,556,1,0,0,0,1140.0,0
387,5,1,10280,1480,1,0,0,1,210.0,1
237,5,8,5061,630,1,1,0,0,1420.0,0
590,7,3,0,0,0,0,0,0,4520.0,1
113,2,7,8814,808,1,1,0,0,20930.0,0
15,7,1,0,0,0,0,0,0,4110.0,1
825,3,1,6325,618,1,1,0,0,380.0,1
940,2,7,9297,817,1,1,0,1,6470.0,0
579,5,1,6387,750,1,0,0,0,20970.0,0
309,4,11,7286,596,1,1,0,0,8740.0,1
628,1,10,8435,979,1,1,0,0,2180.0,0
469,2,4,14125,1592,1,1,0,0,710.0,0
348,6,5,8679,720,1,0,0,0,16490.0,1
538,3,4,3311,562,1,0,0,0,990.0,0
848,7,5,0,0,0,0,0,0,370.0,1
476,3,6,4951,615,1,0,0,0,8300.0,0
253,7,11,0,0,0,0,0,0,250.0,1
188,3,10,6169,477,1,1,0,0,850.0,1
592,4,7,5310,658,1,1,0,1,2540.0,0
614,3,5,5509,823,1,0,0,0,1160.0,0
1063,3,4,4750,614,1,1,0,1,6250.0,0
681,2,8,3175,485,1,0,0,1,620.0,1
819,2,1,6883,581,1,1,0,0,720.0,0
657,2,4,5558,831,1,0,0,0,80.0,1
162,4,6,5688,462,1,0,0,0,5340.0,1
299,2,5,7718,907,1,0,0,0,38630.0,0
872,4,3,8268,816,1,0,0,0,3860.0,1
902,7,6,0,0,0,0,0,0,310.0,1
265,4,10,4410,470,1,0,0,1,4580.0,1
694,5,4,6063,609,1,0,0,1,460.0,1
506,6,3,5012,574,1,0,0,0,1850.0,1
582,3,7,5215,738,1,0,0,0,120.0,0
624,6,12,5556,510,1,0,0,0,6920.0,0
522,3,4,6427,553,1,0,0,0,7160.0,1
32,7,3,0,0,0,0,0,0,2910.0,1
686,5,8,6013,769,1,1,0,1,20050.0,0
336,4,8,11450,1739,1,0,0,1,190.0,0
917,6,11,0,0,0,0,1,0,7240.0,0
195,2,4,11708,1391,1,1,0,0,220.0,0
1008,6,4,4668,645,1,0,0,0,30.0,0
680,6,11,6911,979,1,0,0,0,170.0,1
864,4,12,4561,606,1,1,0,0,1020.0,1
881,6,2,2362,390,1,0,0,0,180.0,1
280,1,10,7539,565,1,1,0,0,18640.0,1
812,3,1,4952,669,1,0,0,0,2590.0,0
380,1,2,22538,1910,1,1,0,0,2240.0,1
355,2,4,10803,1244,1,1,0,0,9720.0,0
556,1,7,9681,998,1,1,0,1,1140.0,0
1090,5,5,6436,813,1,0,0,0,330.0,1
248,1,9,9102,1147,1,1,0,0,340.0,1
516,6,4,4515,619,1,0,0,0,20.0,1
1002,6,6,6281,678,1,0,0,0,1130.0,0
1096,4,5,6552,700,1,1,0,0,1130.0,1
436,5,1,7028,729,1,1,0,0,2300.0,0
547,7,2,0,0,0,0,0,0,8990.0,1
1085,2,11,9217,832,1,1,0,0,4030.0,0
801,3,6,5616,524,1,1,0,0,48330.0,0
716,5,1,6569,483,1,1,0,0,3200.0,1
625,2,8,4472,475,1,0,0,0,1170.0,1
606,7,4,0,0,0,0,0,0,2260.0,0
85,7,11,11525,1632,1,0,0,0,1870.0,0
1108,5,2,5080,543,1,0,0,1,540.0,0
359,4,10,8661,748,1,1,0,0,4370.0,0
782,3,10,4054,409,1,0,0,1,5390.0,1
804,6,1,6564,543,1,0,0,0,2100.0,1
300,2,11,5537,739,1,0,0,0,120.0,1
872,6,10,6778,644,1,0,0,0,3860.0,1
748,2,7,4089,405,1,0,0,0,2380.0,1
905,2,6,6221,1004,1,0,0,0,90.0,0
1103,2,3,5088,366,1,1,0,0,1340.0,1
234,4,1,7359,820,1,0,0,0,4370.0,0
1059,5,6,8764,1264,1,1,0,1,3380.0,0
517,7,10,0,0,0,0,0,0,22490.0,0
765,1,5,10645,815,1,1,0,1,25430.0,1
128,5,11,7505,599,1,0,0,0,2000.0,1
954,6,7,3913,557,1,0,0,0,390.0,1
463,3,6,5505,955,1,0,0,0,4160.0,0
954,4,10,0,0,0,0,1,0,390.0,1
867,4,6,4344,433,1,0,0,0,21810.0,0
172,7,5,0,0,0,0,0,0,110.0,1
7,2,1,6480,793,1,0,0,0,24000.0,0
804,7,3,0,0,0,0,0,0,2100.0,1
599,7,8,0,0,0,0,0,0,580.0,0
730,2,7,5830,769,1,0,0,0,1190.0,0
423,2,6,10514,2034,1,0,0,1,1270.0,0
239,1,11,4808,410,1,0,0,0,610.0,0
374,1,12,12502,1254,1,1,0,0,1150.0,0
116,3,5,7823,799,1,0,0,0,680.0,0
681,4,2,1687,287,1,0,0,0,620.0,1
907,2,11,6147,834,1,0,0,0,250.0,0
389,6,4,8071,1026,1,0,0,0,6690.0,0
656,2,6,3235,400,1,0,0,0,410.0,1
895,5,12,9176,857,1,0,0,0,4150.0,0
846,2,1,10543,920,1,1,0,0,8860.0,1
1050,7,3,0,0,0,0,0,0,13170.0,1
446,5,4,5156,676,1,1,0,0,340.0,1
541,5,3,4841,677,1,0,0,0,650.0,0
456,4,10,6036,903,1,1,0,0,140.0,0
318,2,6,7827,639,1,1,0,0,32330.0,0
852,5,1,4890,615,1,1,0,0,940.0,1
1014,1,9,12858,1504,1,0,0,1,210.0,1
937,4,11,7493,564,1,1,0,0,2810.0,1
339,1,6,0,0,0,0,1,0,2280.0,1
550,5,7,4920,452,1,0,0,0,50.0,0
564,5,4,6515,553,1,1,0,0,6540.0,1
247,4,7,6804,582,1,0,0,0,70.0,1
975,4,10,8351,824,1,1,0,1,9630.0,1
999,3,5,8508,711,1,0,0,0,15140.0,1
816,7,2,0,0,0,0,0,0,460.0,0
931,6,1,1971,228,1,0,0,0,1480.0,1
362,2,10,8104,1083,1,0,0,1,340.0,0
1061,7,3,0,0,0,0,0,0,8110.0,0
215,6,2,7296,550,1,0,0,0,150.0,1
430,5,5,9895,800,1,1,0,0,12870.0,0
1013,1,5,5903,581,1,1,0,0,630.0,1
402,5,9,6363,673,1,1,0,0,5830.0,1
553,7,3,0,0,0,0,0,0,3040.0,1
1082,4,8,7271,1126,1,1,0,1,440.0,0
183,3,6,4891,595,1,0,0,1,9670.0,0
861,1,2,0,0,0,0,0,0,740.0,1
1063,4,4,5430,678,1,1,0,0,6250.0,0
251,4,5,20500,2549,1,1,0,0,340.0,0
149,5,2,4503,466,1,0,0,0,2610.0,1
188,2,11,5993,479,1,1,0,0,850.0,1
143,3,6,5598,554,1,0,0,0,2930.0,0
1055,5,11,6561,909,1,0,0,0,1980.0,0
951,1,10,9718,852,1,1,0,0,710.0,1
518,2,5,5509,469,1,1,0,0,3330.0,1
756,2,4,13777,1971,1,1,0,0,50.0,1
425,1,6,3128,369,1,0,0,0,1460.0,0
431,5,8,6874,839,1,0,0,1,4520.0,0
59,7,7,0,0,0,0,0,0,2840.0,1
602,7,3,0,0,0,0,0,0,2710.0,1
846,3,3,9304,777,1,1,0,0,8860.0,1
1106,1,5,6632,710,1,1,0,0,5330.0,1
1023,6,4,5386,687,1,0,0,0,3740.0,1
1096,7,11,0,0,0,0,0,0,1130.0,1
220,5,5,4264,611,1,0,0,0,1000.0,0
1085,3,8,7277,779,1,0,0,0,4030.0,0
493,7,5,0,0,0,0,0,0,1150.0,1
328,5,5,5333,662,1,0,0,0,3130.0,0
1083,3,5,6420,394,1,1,0,0,11540.0,1
1095,5,12,5259,787,1,0,0,1,690.0,1
440,6,2,3363,396,1,0,0,0,3900.0,1
1115,6,3,7841,536,1,0,0,0,5350.0,1
589,3,10,4490,537,1,0,0,0,360.0,1
8,4,3,8282,939,1,1,0,0,7520.0,0
903,7,8,0,0,0,0,0,0,7290.0,0
787,2,4,12073,1198,1,1,0,0,3210.0,0
954,3,11,5750,874,1,0,0,0,390.0,1
760,7,5,0,0,0,0,0,0,560.0,0
29,4,5,0,0,0,0,1,0,2170.0,0
837,1,4,3337,484,1,0,0,0,14600.0,0
882,3,3,4887,716,1,0,0,0,30.0,0
188,1,6,4830,423,1,0,0,0,850.0,1
11,3,3,8625,1154,1,1,0,0,960.0,1
899,2,8,6673,682,1,1,0,1,2590.0,1
499,6,8,3631,533,1,0,0,0,450.0,1
439,5,12,9557,1092,1,1,0,0,1350.0,0
903,7,2,0,0,0,0,0,0,7290.0,0
1112,5,1,7373,725,1,0,0,0,1880.0,0
740,3,3,3687,314,1,0,0,0,6400.0,0
226,2,5,5946,667,1,0,0,0,450.0,0
448,6,3,5686,495,1,0,0,0,3970.0,0
424,5,3,6228,752,1,1,0,0,1250.0,1
1107,7,3,0,0,0,0,0,0,1400.0,1
641,4,9,5009,573,1,0,0,0,610.0,1
164,4,3,6593,683,1,1,0,0,1160.0,1
984,3,3,7837,850,1,1,0,0,440.0,1
935,3,1,5379,550,1,1,0,0,22350.0,0
375,1,1,7106,673,1,0,0,0,15710.0,1
225,4,4,4435,553,1,1,0,0,10180.0,0
327,3,10,8860,1015,1,1,0,0,1390.0,0
116,6,6,6305,619,1,0,0,0,680.0,0
969,5,2,8679,1024,1,1,0,0,600.0,1
271,1,5,0,0,0,0,1,1,420.0,1
750,5,10,4166,352,1,0,0,0,8670.0,1
814,5,1,8806,739,1,1,0,0,24530.0,0
843,3,4,13261,1440,1,1,0,0,60.0,0
639,4,7,4718,465,1,1,0,1,7780.0,0
601,6,11,5120,448,1,0,0,0,8220.0,1
96,7,9,0,0,0,0,0,0,8780.0,1
220,2,2,6512,772,1,1,0,0,1000.0,0
316,5,10,9318,878,1,1,0,1,9000.0,0
695,2,2,4321,484,1,0,0,0,550.0,1
706,6,3,6131,566,1,0,0,0,7830.0,1
424,4,7,6332,724,1,1,0,0,1250.0,1
567,2,2,7383,854,1,1,0,0,1010.0,1
771,2,6,5530,622,1,0,0,0,20640.0,0
293,5,11,5804,786,1,1,0,0,140.0,0
498,7,5,0,0,0,0,0,0,990.0,1
846,4,12,0,0,0,0,3,1,8860.0,1
416,3,6,9065,1216,1,0,0,0,4650.0,0
362,4,4,10936,1396,1,1,0,1,340.0,0
961,1,7,8965,780,1,1,0,1,9430.0,0
323,1,4,10650,779,1,1,0,0,8400.0,1
760,6,8,8121,1379,1,0,0,0,560.0,0
95,1,4,10282,1065,1,1,0,0,1890.0,0
814,4,2,7507,661,1,0,0,0,24530.0,0
216,1,5,0,0,0,0,1,0,190.0,1
1013,4,1,3161,391,1,0,0,1,630.0,1
842,4,11,17201,1145,1,1,0,0,1200.0,0
744,6,3,6975,820,1,0,0,0,1370.0,1
382,2,7,8884,667,1,1,0,1,26130.0,0
337,2,2,3537,298,1,0,0,0,10600.0,1
527,1,6,8861,920,1,0,0,0,5830.0,0
703,5,8,2356,290,1,0,0,1,80.0,0
854,7,2,0,0,0,0,0,0,4770.0,1
797,7,1,0,0,0,0,0,0,2090.0,1
1014,3,3,13626,1557,1,1,0,0,210.0,1
908,5,1,4196,378,1,0,0,0,1980.0,1
280,1,6,0,0,0,0,1,0,18640.0,1
843,1,1,7909,952,1,0,0,0,60.0,0
436,1,10,8624,903,1,1,0,0,2300.0,0
375,3,8,10311,895,1,1,0,1,15710.0,1
698,2,1,12545,1638,1,0,0,0,1790.0,0
685,7,6,0,0,0,0,0,0,650.0,1
631,5,12,0,0,0,0,3,1,2870.0,1
589,7,11,0,0,0,0,0,0,360.0,1
642,2,5,3583,500,1,0,0,0,530.0,1
857,5,3,6834,910,1,1,0,0,6270.0,1
122,3,4,9314,1085,1,1,0,1,58260.0,0
630,6,1,2564,298,1,0,0,0,1690.0,0
276,5,4,4319,576,1,0,0,0,2960.0,1
634,5,8,6053,684,1,0,0,1,18610.0,0
298,5,9,9827,831,1,1,0,0,19840.0,0
926,6,2,5528,490,1,0,0,0,5150.0,1
91,1,10,4156,550,1,0,0,1,2410.0,1
929,4,1,5353,623,1,1,0,0,4820.0,0
991,5,12,6193,550,1,0,0,0,1010.0,0
732,3,3,7164,752,1,1,0,1,35280.0,0
552,3,2,6084,690,1,0,0,0,4260.0,1
73,1,1,4198,497,1,0,0,0,1650.0,0
300,2,3,8599,1072,1,1,0,0,120.0,1
341,5,8,5376,763,1,0,0,0,190.0,0
996,5,7,4725,607,1,0,0,0,2870.0,1
948,6,9,5282,1352,1,0,0,0,1430.0,0
72,3,6,3905,454,1,0,0,1,2200.0,1
909,7,1,0,0,0,0,0,0,1680.0,1
958,5,6,4305,572,1,1,0,0,440.0,0
95,6,3,5314,568,1,0,0,0,1890.0,0
10,2,9,4394,543,1,0,0,0,3160.0,0
731,2,7,7031,762,1,0,0,1,15270.0,1
686,4,9,5200,775,1,0,0,0,20050.0,0
323,3,1,7005,578,1,1,0,0,8400.0,1
807,2,7,7867,843,1,0,0,0,3870.0,0
769,2,5,11261,3377,1,1,0,0,840.0,1
865,7,2,0,0,0,0,0,0,2640.0,0
1047,3,6,4135,461,1,0,0,0,3750.0,1
957,6,12,5747,588,1,0,0,0,1420.0,0
1086,6,7,6712,700,1,0,0,1,180.0,1
93,5,7,6255,684,1,0,0,1,16690.0,1
509,2,1,4238,419,1,0,0,0,4740.0,1
1046,3,12,16005,983,1,1,0,0,29070.0,0
