Store,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2,Month_binned
986,7,0,0,0,0,0,0,620.0,1,"(3,6]"
411,4,0,0,0,0,3,1,8460.0,0,"(9,12]"
913,6,8115,1154,1,0,0,0,280.0,0,"(0,3]"
979,1,13140,989,1,1,0,0,2270.0,1,"(9,12]"
508,7,0,0,0,0,0,0,1280.0,1,"(3,6]"
1009,1,6772,624,1,1,0,0,230.0,1,"(9,12]"
3,3,8659,843,1,1,0,0,14130.0,1,"(6,9]"
387,7,0,0,0,0,0,0,210.0,1,"(0,3]"
408,2,3706,397,1,0,0,0,1560.0,1,"(3,6]"
284,1,0,0,0,0,1,0,1290.0,1,"(3,6]"
591,5,7089,592,1,1,0,0,3340.0,1,"(9,12]"
1102,1,5979,697,1,0,0,0,850.0,1,"(0,3]"
417,4,8342,872,1,1,0,1,840.0,1,"(6,9]"
419,3,6077,984,1,1,0,0,1620.0,0,"(9,12]"
109,6,6188,710,1,0,0,0,3300.0,0,"(6,9]"
538,3,4077,616,1,1,0,0,990.0,0,"(0,3]"
1097,4,8978,2432,1,0,0,0,720.0,0,"(0,3]"
969,4,3116,519,1,0,0,0,600.0,1,"(3,6]"
497,5,8518,1134,1,0,0,0,1610.0,0,"(9,12]"
1010,5,9605,852,1,1,0,0,4610.0,1,"(0,3]"
46,7,0,0,0,0,0,0,1200.0,1,"(3,6]"
125,5,11150,1580,1,1,0,0,760.0,0,"(0,3]"
377,4,9706,1134,1,1,0,0,100.0,1,"(9,12]"
653,5,6390,562,1,1,0,0,7520.0,1,"(0,3]"
354,1,12351,902,1,1,0,0,1500.0,0,"(0,3]"
491,7,0,0,0,0,0,0,4680.0,1,"(9,12]"
963,6,3443,316,1,0,0,0,23620.0,0,"(0,3]"
884,2,3378,356,1,0,0,0,7550.0,0,"(3,6]"
864,7,0,0,0,0,0,0,1020.0,1,"(6,9]"
731,2,11916,1038,1,1,0,0,15270.0,1,"(9,12]"
822,4,5611,483,1,0,0,0,410.0,1,"(0,3]"
282,4,4982,709,1,1,0,0,1220.0,0,"(3,6]"
534,7,0,0,0,0,0,0,1200.0,1,"(3,6]"
1054,2,6786,690,1,1,0,0,13190.0,1,"(0,3]"
116,5,8097,816,1,1,0,0,680.0,0,"(9,12]"
1093,7,0,0,0,0,0,0,10450.0,0,"(9,12]"
776,1,6534,640,1,1,0,0,700.0,1,"(3,6]"
989,1,5052,621,1,0,0,0,1640.0,1,"(3,6]"
365,6,5446,627,1,0,0,0,2410.0,1,"(3,6]"
346,7,0,0,0,0,0,0,8090.0,0,"(0,3]"
188,1,6738,535,1,1,0,0,850.0,1,"(6,9]"
34,5,6820,942,1,0,0,0,2240.0,0,"(6,9]"
45,2,3795,307,1,0,0,0,9710.0,0,"(3,6]"
506,1,6649,819,1,0,0,0,1850.0,1,"(3,6]"
286,6,2220,207,1,0,0,0,1460.0,0,"(9,12]"
827,1,17018,2055,1,1,0,0,250.0,0,"(3,6]"
81,2,3730,337,1,0,0,1,2370.0,1,"(0,3]"
687,2,10898,887,1,1,0,0,2770.0,0,"(9,12]"
794,6,2401,434,1,0,0,0,5090.0,0,"(3,6]"
1046,5,7662,659,1,0,0,0,29070.0,0,"(3,6]"
677,5,7688,628,1,0,0,0,1740.0,1,"(3,6]"
52,5,7045,466,1,1,0,1,450.0,1,"(0,3]"
445,5,8046,1238,1,1,0,0,240.0,0,"(0,3]"
1086,4,6286,786,1,0,0,1,180.0,1,"(0,3]"
239,2,3415,350,1,0,0,0,610.0,0,"(9,12]"
400,5,9125,1253,1,1,0,0,70.0,1,"(0,3]"
496,5,5366,647,1,0,0,1,2780.0,0,"(6,9]"
875,7,0,0,0,0,0,0,5070.0,1,"(9,12]"
329,2,8477,700,1,1,0,1,1310.0,1,"(6,9]"
478,4,6371,671,1,0,0,1,1940.0,0,"(3,6]"
915,1,0,0,0,0,2,1,650.0,1,"(3,6]"
914,5,0,0,0,1,1,0,2640.0,1,"(9,12]"
598,4,7030,754,1,1,0,0,550.0,1,"(6,9]"
115,1,8770,622,1,1,0,0,5740.0,1,"(6,9]"
173,5,8015,992,1,1,0,0,350.0,0,"(0,3]"
390,3,9871,979,1,0,0,0,1600.0,0,"(9,12]"
47,7,0,0,0,0,0,0,270.0,1,"(0,3]"
932,2,7699,732,1,1,0,0,15700.0,1,"(0,3]"
525,2,8242,774,1,0,0,1,1870.0,0,"(3,6]"
189,6,7373,784,1,0,0,0,5760.0,0,"(0,3]"
325,5,5636,618,1,0,0,1,350.0,1,"(3,6]"
535,1,12110,1275,1,1,0,0,3570.0,0,"(9,12]"
406,3,6953,501,1,1,0,0,8240.0,1,"(0,3]"
869,6,3255,525,1,0,0,0,230.0,1,"(6,9]"
762,7,0,0,0,0,0,0,1280.0,1,"(9,12]"
373,4,3960,275,1,1,0,0,11120.0,1,"(0,3]"
449,4,10256,1490,1,0,0,1,120.0,1,"(6,9]"
825,4,4587,518,1,1,0,0,380.0,1,"(0,3]"
574,3,6747,552,1,0,0,0,4400.0,0,"(0,3]"
640,3,11335,822,1,1,0,0,8040.0,0,"(3,6]"
873,4,3368,486,1,0,0,1,2040.0,0,"(6,9]"
256,3,8606,1150,1,0,0,0,80.0,1,"(3,6]"
162,1,5314,441,1,0,0,1,5340.0,1,"(6,9]"
276,5,6154,705,1,1,0,0,2960.0,1,"(3,6]"
737,3,4401,725,1,0,0,1,100.0,1,"(9,12]"
30,5,3297,520,1,0,0,1,40.0,1,"(6,9]"
317,2,5761,599,1,1,0,0,3140.0,1,"(3,6]"
498,5,6854,863,1,1,0,0,990.0,1,"(0,3]"
380,5,15228,1499,1,1,0,0,2240.0,1,"(6,9]"
689,2,9259,823,1,1,0,0,15040.0,0,"(9,12]"
1015,7,0,0,0,0,0,0,9910.0,1,"(0,3]"
29,1,7140,625,1,0,0,0,2170.0,0,"(9,12]"
397,4,5060,705,1,0,0,0,130.0,1,"(3,6]"
463,1,8703,1212,1,1,0,0,4160.0,0,"(6,9]"
796,7,0,0,0,0,0,0,7180.0,0,"(3,6]"
372,3,5961,610,1,0,0,0,4880.0,1,"(3,6]"
621,2,4447,704,1,0,0,1,30.0,0,"(6,9]"
718,4,8880,899,1,1,0,0,1100.0,0,"(3,6]"
456,5,4489,693,1,0,0,1,140.0,0,"(6,9]"
88,5,6217,666,1,0,0,0,10690.0,0,"(0,3]"
784,4,6766,784,1,0,0,1,560.0,1,"(3,6]"
816,6,5643,804,1,0,0,0,460.0,0,"(0,3]"
59,6,2558,287,1,0,0,0,2840.0,1,"(6,9]"
442,7,0,0,0,0,0,0,500.0,1,"(0,3]"
842,1,14126,974,1,0,0,0,1200.0,0,"(9,12]"
451,5,5392,481,1,1,0,0,2460.0,1,"(6,9]"
667,4,8325,757,1,1,0,0,2870.0,0,"(3,6]"
1087,7,0,0,0,0,0,0,2210.0,0,"(9,12]"
774,3,6211,780,1,1,0,0,640.0,0,"(3,6]"
641,3,3765,354,1,0,0,1,610.0,1,"(6,9]"
949,3,5224,524,1,0,0,0,870.0,0,"(3,6]"
392,2,9921,866,1,1,0,0,2120.0,0,"(3,6]"
278,3,7115,775,1,1,0,0,9260.0,0,"(0,3]"
454,3,7018,913,1,1,0,0,26450.0,0,"(6,9]"
297,3,8117,777,1,1,0,0,2300.0,0,"(6,9]"
146,1,7974,660,1,0,0,0,8050.0,1,"(9,12]"
398,3,4200,529,1,0,0,0,1540.0,1,"(0,3]"
475,7,0,0,0,0,0,0,140.0,0,"(6,9]"
119,5,6474,724,1,1,0,0,2100.0,0,"(0,3]"
214,3,7136,582,1,0,0,0,8650.0,1,"(3,6]"
9,3,0,0,0,1,1,0,2030.0,0,"(3,6]"
544,4,17025,2131,1,1,0,0,250.0,1,"(3,6]"
142,2,5115,630,1,0,0,1,1090.0,0,"(3,6]"
296,5,5281,644,1,0,0,0,9580.0,1,"(0,3]"
1052,6,4654,529,1,0,0,0,5080.0,1,"(9,12]"
1035,5,5248,654,1,1,0,0,27150.0,0,"(3,6]"
796,7,0,0,0,0,0,0,7180.0,0,"(6,9]"
802,1,8695,625,1,1,0,0,910.0,1,"(6,9]"
790,3,7505,652,1,1,0,1,9070.0,0,"(6,9]"
477,2,7072,432,1,1,0,0,770.0,1,"(0,3]"
443,3,4995,465,1,1,0,0,11400.0,0,"(3,6]"
1035,7,0,0,0,0,0,0,27150.0,0,"(9,12]"
570,5,3813,598,1,1,0,0,180.0,0,"(0,3]"
85,1,8018,1066,1,1,0,1,1870.0,0,"(0,3]"
154,2,9330,814,1,0,0,0,16420.0,0,"(3,6]"
475,4,0,0,0,0,3,1,140.0,0,"(9,12]"
165,6,3323,313,1,0,0,0,3720.0,1,"(0,3]"
196,3,6067,720,1,1,0,0,3850.0,1,"(6,9]"
1023,2,7089,654,1,1,0,0,3740.0,1,"(6,9]"
327,3,6615,832,1,0,0,0,1390.0,0,"(0,3]"
1050,4,5555,467,1,0,0,0,13170.0,1,"(0,3]"
894,2,11746,1213,1,1,0,0,190.0,0,"(3,6]"
1094,5,6349,485,1,1,0,0,2380.0,1,"(3,6]"
202,2,3211,324,1,0,0,0,5140.0,0,"(3,6]"
523,5,11745,1424,1,0,0,0,50.0,0,"(0,3]"
196,6,3294,498,1,0,0,0,3850.0,1,"(3,6]"
383,2,13337,1911,1,0,0,0,350.0,0,"(9,12]"
1066,6,10557,1023,1,0,0,0,3350.0,0,"(0,3]"
536,1,7595,873,1,0,0,0,4700.0,1,"(3,6]"
21,1,9580,754,1,1,0,0,550.0,1,"(0,3]"
300,3,6524,763,1,0,0,1,120.0,1,"(9,12]"
1069,7,0,0,0,0,0,0,18050.0,1,"(0,3]"
1051,7,0,0,0,0,0,0,200.0,1,"(0,3]"
566,5,8132,794,1,1,0,0,3620.0,1,"(9,12]"
340,3,6537,703,1,1,0,0,8080.0,0,"(0,3]"
28,5,5101,573,1,0,0,1,1200.0,1,"(0,3]"
88,2,8695,806,1,1,0,0,10690.0,0,"(0,3]"
39,5,4530,630,1,1,0,0,260.0,1,"(3,6]"
332,5,3609,498,1,0,0,0,1840.0,0,"(9,12]"
447,1,5117,600,1,0,0,0,1510.0,0,"(6,9]"
92,5,4957,483,1,0,0,1,240.0,1,"(6,9]"
888,5,8966,832,1,1,0,0,4450.0,1,"(0,3]"
440,3,5510,612,1,1,0,0,3900.0,1,"(6,9]"
469,2,13537,1622,1,1,0,1,710.0,0,"(6,9]"
262,5,17864,3354,1,0,0,0,1180.0,0,"(6,9]"
929,7,0,0,0,0,0,0,4820.0,0,"(3,6]"
1024,6,6326,872,1,0,0,0,1990.0,0,"(0,3]"
428,3,5346,442,1,0,0,0,2960.0,1,"(3,6]"
1043,5,8698,1213,1,1,0,1,420.0,0,"(0,3]"
656,1,2252,335,1,0,0,0,410.0,1,"(0,3]"
1002,3,4965,657,1,0,0,0,1130.0,0,"(0,3]"
805,1,6249,663,1,0,0,0,24770.0,1,"(6,9]"
1101,4,7730,871,1,0,0,1,4060.0,0,"(9,12]"
1041,1,5215,657,1,0,0,0,1600.0,1,"(9,12]"
510,1,7251,724,1,0,0,0,8260.0,0,"(3,6]"
367,3,6759,596,1,1,0,0,2640.0,0,"(6,9]"
559,2,5630,826,1,0,0,0,3910.0,1,"(3,6]"
580,3,17689,2580,1,1,0,0,170.0,0,"(9,12]"
29,2,7612,628,1,1,0,0,2170.0,0,"(0,3]"
849,4,5923,656,1,0,0,1,5000.0,0,"(6,9]"
910,7,0,0,0,0,0,0,12480.0,1,"(9,12]"
976,5,7232,758,1,1,0,0,4180.0,0,"(0,3]"
326,5,5435,488,1,0,0,0,10070.0,1,"(3,6]"
162,6,7324,564,1,0,0,0,5340.0,1,"(9,12]"
268,3,3787,572,1,0,0,0,4520.0,0,"(0,3]"
168,1,6787,715,1,0,0,1,12540.0,0,"(6,9]"
1026,6,6656,929,1,0,0,0,450.0,1,"(3,6]"
308,4,9173,909,1,1,0,0,1070.0,1,"(9,12]"
350,5,7371,555,1,0,0,0,8880.0,1,"(9,12]"
889,7,0,0,0,0,0,0,18670.0,0,"(9,12]"
1049,5,4084,659,1,0,0,0,370.0,1,"(0,3]"
569,6,3296,406,1,0,0,0,1340.0,0,"(9,12]"
297,3,7427,764,1,1,0,0,2300.0,0,"(9,12]"
672,1,8456,1418,1,0,0,0,240.0,0,"(3,6]"
202,6,5916,512,1,0,0,0,5140.0,0,"(9,12]"
199,4,6260,495,1,0,0,0,6360.0,1,"(0,3]"
1048,5,6870,549,1,1,0,1,1860.0,1,"(9,12]"
1114,7,0,0,0,0,0,0,870.0,0,"(3,6]"
532,2,13243,1524,1,1,0,0,1070.0,0,"(9,12]"
40,2,5244,659,1,1,0,0,180.0,1,"(0,3]"
979,2,10022,787,1,1,0,0,2270.0,1,"(9,12]"
718,5,7910,875,1,0,0,0,1100.0,0,"(6,9]"
762,3,0,0,0,0,1,1,1280.0,1,"(0,3]"
593,1,11964,1447,1,1,0,0,33060.0,0,"(3,6]"
663,3,7467,854,1,1,0,0,7860.0,0,"(9,12]"
16,6,5010,523,1,0,0,0,3270.0,0,"(6,9]"
248,3,8209,1100,1,1,0,0,340.0,1,"(9,12]"
1023,4,6115,655,1,1,0,0,3740.0,1,"(0,3]"
981,5,7810,857,1,1,0,0,2620.0,0,"(6,9]"
671,6,5494,525,1,0,0,0,2070.0,1,"(9,12]"
545,1,8144,957,1,0,0,0,5020.0,1,"(0,3]"
576,5,5841,862,1,0,0,1,50.0,0,"(6,9]"
631,3,5551,635,1,1,0,0,2870.0,1,"(3,6]"
971,4,10337,1069,1,1,0,1,1140.0,1,"(6,9]"
533,3,8808,950,1,0,0,0,5950.0,0,"(0,3]"
112,7,0,0,0,0,0,0,1630.0,0,"(0,3]"
202,1,8503,645,1,1,0,1,5140.0,0,"(6,9]"
247,6,7282,629,1,0,0,0,70.0,1,"(9,12]"
367,4,3429,432,1,0,0,0,2640.0,0,"(6,9]"
681,2,5274,623,1,1,0,1,620.0,1,"(3,6]"
372,4,5935,615,1,0,0,0,4880.0,1,"(9,12]"
749,2,7203,785,1,1,0,0,3410.0,1,"(0,3]"
134,6,4040,351,1,0,0,0,1200.0,0,"(3,6]"
859,7,0,0,0,0,0,0,21770.0,0,"(3,6]"
987,3,7083,996,1,0,0,1,1690.0,0,"(0,3]"
338,7,0,0,0,0,0,0,1590.0,1,"(9,12]"
363,5,7408,948,1,1,0,0,250.0,0,"(9,12]"
295,5,4219,592,1,0,0,1,210.0,1,"(6,9]"
1043,7,0,0,0,0,0,0,420.0,0,"(9,12]"
911,7,0,0,0,0,0,0,16490.0,0,"(3,6]"
425,3,2597,405,1,0,0,0,1460.0,0,"(3,6]"
616,7,0,0,0,0,0,0,3040.0,1,"(3,6]"
550,7,0,0,0,0,0,0,50.0,0,"(3,6]"
310,1,13141,942,1,1,0,1,2290.0,1,"(6,9]"
703,1,5358,517,1,1,0,0,80.0,0,"(0,3]"
720,2,6454,752,1,0,0,0,15320.0,1,"(3,6]"
60,3,6673,678,1,0,0,1,5540.0,0,"(6,9]"
327,2,6613,828,1,0,0,0,1390.0,0,"(3,6]"
467,7,0,0,0,0,0,0,20390.0,0,"(6,9]"
73,4,3196,403,1,0,0,1,1650.0,0,"(9,12]"
3,1,6114,757,1,0,0,1,14130.0,1,"(6,9]"
653,4,5902,510,1,0,0,0,7520.0,1,"(0,3]"
542,1,7064,544,1,1,0,0,7280.0,1,"(0,3]"
26,5,5610,523,1,0,0,1,2300.0,0,"(9,12]"
820,6,12593,1160,1,0,0,0,1650.0,1,"(0,3]"
772,7,0,0,0,0,0,0,1850.0,0,"(0,3]"
856,1,7226,1048,1,0,0,1,3020.0,0,"(3,6]"
301,3,5602,603,1,1,0,0,4510.0,0,"(6,9]"
301,1,5145,626,1,0,0,0,4510.0,0,"(3,6]"
361,4,6361,689,1,1,0,1,4490.0,1,"(0,3]"
530,1,5166,875,1,0,0,0,18160.0,0,"(6,9]"
148,6,7184,693,1,0,0,0,2090.0,0,"(0,3]"
318,4,7503,678,1,0,0,1,32330.0,0,"(6,9]"
880,6,6397,766,1,0,0,0,4570.0,0,"(3,6]"
295,5,4629,632,1,0,0,0,210.0,1,"(6,9]"
639,1,3529,426,1,0,0,0,7780.0,0,"(3,6]"
341,7,0,0,0,0,0,0,190.0,0,"(3,6]"
682,6,10683,1697,1,0,0,0,150.0,0,"(9,12]"
691,5,9744,650,1,1,0,0,3030.0,1,"(0,3]"
827,7,0,0,0,0,0,0,250.0,0,"(3,6]"
1101,3,9065,912,1,0,0,0,4060.0,0,"(9,12]"
602,6,5216,472,1,0,0,0,2710.0,1,"(3,6]"
601,6,4307,421,1,0,0,0,8220.0,1,"(9,12]"
911,3,9178,900,1,0,0,0,16490.0,0,"(3,6]"
305,2,4191,421,1,1,0,0,2470.0,1,"(0,3]"
198,4,3172,373,1,1,0,0,290.0,1,"(3,6]"
624,1,10367,900,1,1,0,0,6920.0,0,"(9,12]"
336,3,11009,1772,1,0,0,1,190.0,0,"(9,12]"
674,2,9033,1064,1,1,0,0,2640.0,1,"(3,6]"
149,5,6007,478,1,1,0,0,2610.0,1,"(0,3]"
125,4,0,0,0,0,1,1,760.0,0,"(9,12]"
312,1,4182,470,1,0,0,0,11300.0,0,"(0,3]"
596,3,3720,625,1,0,0,0,290.0,0,"(3,6]"
752,2,8524,689,1,1,0,0,970.0,1,"(0,3]"
259,7,16090,2721,1,0,0,0,210.0,0,"(9,12]"
238,2,9376,1328,1,1,0,0,320.0,1,"(3,6]"
25,2,8581,1361,1,0,0,0,430.0,0,"(3,6]"
769,1,12744,3550,1,1,0,0,840.0,1,"(9,12]"
1064,7,0,0,0,0,0,0,420.0,0,"(6,9]"
128,6,9456,711,1,0,0,0,2000.0,1,"(0,3]"
930,2,7569,1084,1,1,0,0,70.0,0,"(0,3]"
311,4,5921,780,1,0,0,0,680.0,0,"(6,9]"
385,7,0,0,0,0,0,0,4580.0,0,"(9,12]"
145,7,0,0,0,0,0,0,280.0,1,"(3,6]"
338,4,7382,587,1,1,0,0,1590.0,1,"(3,6]"
872,2,7375,650,1,1,0,1,3860.0,1,"(9,12]"
269,6,6382,887,1,0,0,0,60.0,0,"(3,6]"
171,5,6406,763,1,0,0,0,2640.0,0,"(0,3]"
865,5,10092,764,1,1,0,0,2640.0,0,"(9,12]"
402,1,3844,477,1,0,0,0,5830.0,1,"(3,6]"
574,2,7747,598,1,0,0,0,4400.0,0,"(9,12]"
906,3,10119,1204,1,1,0,0,90.0,0,"(6,9]"
706,2,4687,389,1,1,0,0,7830.0,1,"(0,3]"
855,6,3332,378,1,0,0,0,3440.0,1,"(0,3]"
822,4,6724,556,1,1,0,0,410.0,1,"(0,3]"
151,1,9236,787,1,1,0,0,4360.0,0,"(6,9]"
246,4,6060,872,1,0,0,0,4660.0,0,"(3,6]"
673,5,7715,620,1,1,0,1,15170.0,1,"(6,9]"
744,6,7466,810,1,0,0,0,1370.0,1,"(0,3]"
925,3,7194,1256,1,1,0,0,470.0,1,"(3,6]"
1094,2,4088,342,1,1,0,0,2380.0,1,"(3,6]"
53,2,3878,466,1,0,0,0,30360.0,0,"(6,9]"
54,3,5212,511,1,0,0,1,7170.0,1,"(6,9]"
500,7,0,0,0,0,0,0,10690.0,1,"(0,3]"
786,1,2029,378,1,0,0,0,290.0,1,"(0,3]"
365,6,5284,571,1,0,0,0,2410.0,1,"(6,9]"
28,4,4544,570,1,0,0,0,1200.0,1,"(0,3]"
668,5,9244,1248,1,1,0,0,1270.0,0,"(0,3]"
708,4,4146,460,1,1,0,1,11470.0,1,"(6,9]"
376,2,11566,1148,1,1,0,0,160.0,0,"(3,6]"
354,3,8549,680,1,1,0,1,1500.0,0,"(9,12]"
954,2,8267,1010,1,1,0,0,390.0,1,"(0,3]"
216,4,5680,776,1,0,0,0,190.0,1,"(6,9]"
310,5,7455,724,1,0,0,0,2290.0,1,"(3,6]"
378,2,8899,1279,1,1,0,0,2140.0,0,"(0,3]"
711,7,0,0,0,0,0,0,17110.0,1,"(0,3]"
848,3,6891,807,1,1,0,0,370.0,1,"(3,6]"
118,7,0,0,0,0,0,0,3580.0,0,"(6,9]"
964,6,9314,1418,1,0,0,0,270.0,1,"(3,6]"
948,1,14055,2917,1,0,1,0,1430.0,0,"(3,6]"
412,1,7763,620,1,0,0,0,4460.0,1,"(0,3]"
1079,4,0,0,0,0,1,0,16680.0,1,"(3,6]"
1085,3,6109,694,1,0,0,0,4030.0,0,"(0,3]"
521,7,0,0,0,0,0,0,18610.0,1,"(0,3]"
530,1,3268,427,1,0,0,0,18160.0,0,"(9,12]"
490,6,9749,1237,1,0,0,0,660.0,1,"(0,3]"
556,1,6727,842,1,0,0,1,1140.0,0,"(6,9]"
631,3,4233,577,1,0,0,1,2870.0,1,"(3,6]"
397,1,3838,641,1,0,0,0,130.0,1,"(0,3]"
892,2,9455,931,1,1,0,0,19370.0,0,"(0,3]"
927,2,8837,1070,1,1,0,0,480.0,0,"(9,12]"
561,3,6000,616,1,0,0,0,14300.0,0,"(3,6]"
934,2,12048,914,1,1,0,1,5460.0,1,"(3,6]"
517,5,6125,678,1,1,0,0,22490.0,0,"(0,3]"
840,5,6746,996,1,0,0,1,1070.0,0,"(6,9]"
343,5,11026,974,1,1,0,0,18650.0,1,"(9,12]"
1063,1,6397,663,1,1,0,1,6250.0,0,"(6,9]"
110,1,5353,625,1,1,0,0,46590.0,0,"(0,3]"
524,7,1748,182,1,0,0,0,40860.0,0,"(3,6]"
210,5,3242,348,1,1,0,0,970.0,1,"(9,12]"
526,7,0,0,0,0,0,0,120.0,1,"(9,12]"
446,2,6637,823,1,1,0,0,340.0,1,"(0,3]"
213,7,0,0,0,0,0,0,4030.0,1,"(6,9]"
89,1,5827,669,1,0,0,0,2380.0,1,"(9,12]"
784,7,0,0,0,0,0,0,560.0,1,"(0,3]"
168,1,11462,995,1,1,0,0,12540.0,0,"(0,3]"
900,1,9656,673,1,1,0,1,3920.0,1,"(0,3]"
303,1,4272,533,1,0,0,0,15430.0,1,"(0,3]"
706,1,0,0,0,0,1,0,7830.0,1,"(3,6]"
923,6,4315,533,1,0,0,0,280.0,0,"(6,9]"
1061,6,8287,609,1,0,0,0,8110.0,0,"(3,6]"
415,3,3977,345,1,0,0,1,6910.0,0,"(9,12]"
399,7,0,0,0,0,0,0,5360.0,1,"(6,9]"
38,5,4809,449,1,0,0,0,1090.0,0,"(0,3]"
662,7,0,0,0,0,0,0,1070.0,0,"(6,9]"
490,1,0,0,0,0,2,1,660.0,1,"(3,6]"
605,3,7228,515,1,1,0,0,10310.0,1,"(6,9]"
1016,7,0,0,0,0,0,0,550.0,1,"(6,9]"
519,5,5818,716,1,0,0,1,2510.0,1,"(3,6]"
562,2,19239,3190,1,1,0,0,1210.0,0,"(0,3]"
899,3,6760,640,1,1,0,0,2590.0,1,"(9,12]"
588,7,0,0,0,0,0,0,15720.0,0,"(6,9]"
199,3,9194,695,1,1,0,1,6360.0,1,"(6,9]"
385,1,5906,559,1,0,0,0,4580.0,0,"(3,6]"
564,7,0,0,0,0,0,0,6540.0,1,"(6,9]"
750,2,3038,276,1,0,0,1,8670.0,1,"(6,9]"
632,6,7029,925,1,0,0,0,3350.0,0,"(3,6]"
224,3,6342,461,1,0,0,0,7930.0,1,"(3,6]"
423,2,10884,1810,1,1,0,0,1270.0,0,"(3,6]"
816,2,6732,880,1,1,0,0,460.0,0,"(9,12]"
599,4,10246,861,1,1,0,1,580.0,0,"(6,9]"
801,6,3263,360,1,0,0,0,48330.0,0,"(9,12]"
508,6,6841,646,1,0,0,0,1280.0,1,"(3,6]"
1017,3,6390,988,1,0,0,1,110.0,0,"(0,3]"
869,1,5157,818,1,0,0,0,230.0,1,"(3,6]"
147,6,7676,917,1,0,0,0,8540.0,0,"(6,9]"
456,5,5528,839,1,0,0,0,140.0,0,"(3,6]"
882,5,7061,881,1,1,0,0,30.0,0,"(0,3]"
424,5,10141,930,1,1,0,1,1250.0,1,"(6,9]"
358,3,6673,887,1,0,0,0,2890.0,0,"(6,9]"
487,3,6939,628,1,0,0,0,2180.0,1,"(9,12]"
307,2,4062,408,1,1,0,0,18660.0,0,"(0,3]"
955,3,3210,351,1,1,0,0,1690.0,1,"(3,6]"
1031,5,4774,420,1,1,0,0,590.0,0,"(9,12]"
20,4,8086,971,1,1,0,0,2340.0,1,"(3,6]"
715,4,6070,689,1,0,0,0,14810.0,0,"(0,3]"
862,6,6271,840,1,0,0,0,2840.0,1,"(0,3]"
723,7,0,0,0,0,0,0,5650.0,1,"(0,3]"
945,3,0,0,0,0,3,1,12480.0,0,"(9,12]"
321,5,7138,707,1,1,0,0,8140.0,1,"(0,3]"
205,3,6651,842,1,1,0,0,110.0,0,"(0,3]"
572,4,6331,540,1,0,0,0,9230.0,1,"(9,12]"
322,1,4095,570,1,0,0,0,17500.0,1,"(3,6]"
753,2,10508,818,1,1,0,0,540.0,1,"(3,6]"
490,3,7368,968,1,0,0,0,660.0,1,"(3,6]"
604,1,10776,674,1,1,0,0,10950.0,0,"(6,9]"
801,7,0,0,0,0,0,0,48330.0,0,"(3,6]"
262,6,15203,2522,1,0,0,0,1180.0,0,"(9,12]"
93,2,4652,516,1,0,0,0,16690.0,1,"(3,6]"
217,1,4807,668,1,1,0,0,3150.0,0,"(0,3]"
953,7,0,0,0,0,0,0,19830.0,1,"(0,3]"
359,5,6398,584,1,0,0,0,4370.0,0,"(0,3]"
853,6,7085,804,1,0,0,0,14040.0,0,"(6,9]"
284,5,6204,515,1,1,0,0,1290.0,1,"(6,9]"
168,2,8440,867,1,1,0,0,12540.0,0,"(3,6]"
1055,2,7166,949,1,0,0,1,1980.0,0,"(3,6]"
827,6,22485,3157,1,0,0,0,250.0,0,"(3,6]"
1053,6,9095,967,1,0,0,0,1710.0,0,"(9,12]"
75,3,7375,720,1,1,0,0,22440.0,0,"(9,12]"
998,5,4360,581,1,0,0,0,780.0,1,"(0,3]"
595,5,14643,1728,1,1,0,0,1130.0,0,"(3,6]"
289,2,8465,682,1,1,0,1,6540.0,0,"(3,6]"
83,6,3050,280,1,0,0,0,2710.0,0,"(0,3]"
917,6,4086,475,1,0,0,0,7240.0,0,"(0,3]"
1099,6,8399,1086,1,0,0,0,200.0,1,"(9,12]"
337,6,5524,432,1,0,0,0,10600.0,1,"(6,9]"
1060,2,8706,913,1,1,0,0,3430.0,1,"(9,12]"
328,6,2959,340,1,0,0,0,3130.0,0,"(0,3]"
137,7,0,0,0,0,0,0,1730.0,1,"(3,6]"
629,2,7399,581,1,1,0,0,510.0,1,"(3,6]"
930,3,5525,1007,1,0,0,0,70.0,0,"(3,6]"
718,4,7905,916,1,1,0,0,1100.0,0,"(0,3]"
1039,1,10254,1147,1,1,0,0,70.0,1,"(3,6]"
790,7,0,0,0,0,0,0,9070.0,0,"(9,12]"
281,5,5432,582,1,0,0,0,6970.0,0,"(6,9]"
246,3,7962,1000,1,1,0,0,4660.0,0,"(3,6]"
884,7,0,0,0,0,0,0,7550.0,0,"(3,6]"
484,3,5790,576,1,0,0,0,14300.0,0,"(0,3]"
961,7,0,0,0,0,0,0,9430.0,0,"(0,3]"
337,6,6694,481,1,0,0,0,10600.0,1,"(0,3]"
869,5,6775,1056,1,1,0,0,230.0,1,"(3,6]"
676,3,6578,1666,1,0,0,0,1410.0,0,"(9,12]"
1111,3,3692,314,1,0,0,1,1900.0,1,"(6,9]"
512,6,4912,1084,1,0,0,0,590.0,1,"(9,12]"
433,4,5679,677,1,1,0,0,30030.0,0,"(0,3]"
131,2,3329,396,1,0,0,1,920.0,0,"(9,12]"
28,5,4392,547,1,0,0,0,1200.0,1,"(9,12]"
878,3,9579,843,1,1,0,0,1100.0,0,"(9,12]"
