Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,CompetitionDistance,Promo2
72,5,2013-02-08,4972,526,1,1,0,0,2200.0,1
494,1,2013-12-16,13566,1474,1,1,0,0,1260.0,0
497,6,2014-11-08,7193,930,1,0,0,0,1610.0,0
805,6,2015-02-21,4340,443,1,0,0,0,24770.0,1
514,7,2015-03-08,0,0,0,0,0,0,1200.0,1
208,2,2013-12-03,3730,448,1,1,0,0,300.0,0
146,5,2014-01-03,7115,714,1,0,0,1,8050.0,1
568,6,2014-01-18,5594,489,1,0,0,0,4270.0,1
404,4,2015-03-12,4070,609,1,0,0,0,1420.0,1
245,4,2014-08-14,7971,900,1,0,0,1,1310.0,0
56,6,2013-09-28,7761,534,1,0,0,0,6620.0,1
964,5,2013-11-29,10768,1511,1,0,0,0,270.0,1
803,2,2013-05-28,7707,582,1,1,0,0,1760.0,1
1105,6,2014-05-17,3971,437,1,0,0,0,330.0,1
683,4,2013-06-20,9201,862,1,1,0,1,2850.0,0
282,2,2014-10-07,5319,716,1,1,0,0,1220.0,0
15,6,2013-03-09,5963,633,1,0,0,0,4110.0,1
597,6,2013-02-09,4007,595,1,0,0,0,150.0,1
628,3,2015-06-24,4571,635,1,0,0,0,2180.0,0
1090,1,2013-10-07,11055,1123,1,1,0,0,330.0,1
200,5,2013-04-05,6853,918,1,0,0,1,1650.0,0
548,2,2013-11-26,3471,328,1,0,0,0,3760.0,0
624,2,2013-12-17,12614,1029,1,1,0,0,6920.0,0
491,1,2013-11-25,7450,522,1,0,0,0,4680.0,1
712,5,2013-03-01,6719,580,1,0,0,0,4870.0,1
887,6,2013-02-09,5356,480,1,0,0,0,19700.0,1
585,2,2014-08-12,3900,644,1,0,0,1,440.0,0
761,5,2015-06-12,7804,926,1,0,0,0,2390.0,0
1031,4,2014-05-08,5432,444,1,1,0,0,590.0,0
635,4,2013-08-22,4518,556,1,0,0,1,27530.0,0
1075,3,2014-08-13,9216,1016,1,0,0,1,1410.0,0
1033,4,2013-05-30,15033,1360,1,1,0,0,7680.0,0
407,3,2013-02-13,2826,230,1,0,0,1,5890.0,1
178,5,2014-03-07,11080,1023,1,1,0,0,1710.0,0
268,2,2013-10-15,3802,484,1,0,0,1,4520.0,0
236,5,2013-10-18,5921,842,1,0,0,0,1000.0,0
655,7,2013-08-04,0,0,0,0,0,0,960.0,1
300,1,2015-06-01,7632,923,1,1,0,0,120.0,1
681,3,2014-12-10,3180,436,1,0,0,0,620.0,1
123,6,2013-07-20,3427,415,1,0,0,0,16760.0,0
950,4,2014-04-10,4408,514,1,0,0,0,8460.0,0
894,3,2015-04-29,11261,1256,1,1,0,0,190.0,0
772,5,2014-09-12,3174,459,1,0,0,0,1850.0,0
680,4,2014-11-06,5229,728,1,1,0,0,170.0,1
759,4,2015-01-15,6553,692,1,1,0,0,110.0,1
696,3,2013-05-29,8134,1065,1,1,0,0,430.0,0
996,1,2013-09-02,5765,714,1,0,0,0,2870.0,1
281,4,2015-05-07,6243,558,1,1,0,0,6970.0,0
892,7,2015-03-29,0,0,0,0,0,0,19370.0,0
484,6,2014-10-25,8049,839,1,0,0,0,14300.0,0
138,5,2014-11-14,8711,811,1,1,0,0,25360.0,0
509,4,2014-09-04,5825,486,1,1,0,1,4740.0,1
464,7,2013-09-15,0,0,0,0,0,0,520.0,0
941,1,2013-01-21,5968,632,1,1,0,0,1200.0,1
1005,6,2013-03-02,5933,963,1,0,0,0,6480.0,0
211,3,2015-05-27,12656,1519,1,0,0,0,350.0,0
726,7,2013-10-13,0,0,0,0,0,0,40540.0,0
223,3,2013-12-11,7248,753,1,0,0,0,2920.0,1
832,5,2015-06-26,5165,512,1,0,0,0,5070.0,1
991,6,2014-05-10,6804,648,1,0,0,0,1010.0,0
226,3,2014-07-02,8000,760,1,1,0,0,450.0,0
215,5,2015-07-24,4966,423,1,0,0,0,150.0,1
458,6,2013-06-08,8698,866,1,0,0,0,3390.0,0
772,4,2013-03-21,2925,439,1,1,0,0,1850.0,0
291,7,2014-10-26,0,0,0,0,0,0,,0
453,1,2015-01-19,5525,612,1,0,0,0,75860.0,0
783,7,2013-12-29,0,0,0,0,0,0,15490.0,0
3,7,2013-01-13,0,0,0,0,0,0,14130.0,1
519,4,2013-04-25,5041,506,1,1,0,0,2510.0,1
320,3,2014-11-12,14116,1967,1,1,0,0,210.0,0
271,1,2013-01-07,11859,1113,1,1,0,0,420.0,1
281,6,2013-06-15,4933,522,1,0,0,0,6970.0,0
235,7,2014-08-03,0,0,0,0,0,1,5710.0,1
829,4,2014-01-23,5915,754,1,1,0,0,110.0,0
220,7,2014-11-30,0,0,0,0,0,0,1000.0,0
240,4,2013-11-14,3635,352,1,0,0,0,1110.0,0
859,3,2014-05-21,7684,700,1,1,0,0,21770.0,0
643,1,2015-01-12,8321,987,1,1,0,0,230.0,1
413,7,2015-01-25,0,0,0,0,0,0,760.0,0
448,2,2014-02-18,9519,810,1,1,0,0,3970.0,0
1057,1,2014-11-10,7688,710,1,1,0,0,3230.0,0
738,1,2013-07-15,11843,862,1,1,0,0,5980.0,0
97,5,2014-10-24,7391,782,1,1,0,1,8980.0,0
394,5,2014-06-13,8444,700,1,0,0,0,10850.0,0
1063,1,2013-04-15,3399,483,1,0,0,0,6250.0,0
949,1,2013-12-16,12692,867,1,1,0,0,870.0,0
942,2,2014-08-05,6968,517,1,1,0,1,6860.0,1
683,6,2015-05-23,5128,543,1,0,0,0,2850.0,0
83,2,2013-01-22,4301,349,1,1,0,0,2710.0,0
48,5,2015-04-10,3496,395,1,0,0,0,1060.0,0
714,5,2013-05-10,4612,353,1,0,0,0,12070.0,1
302,3,2013-02-06,3213,265,1,1,0,0,2190.0,1
550,4,2014-07-17,5901,508,1,1,0,0,50.0,0
272,1,2014-08-25,4546,563,1,0,0,1,16180.0,1
1098,4,2013-12-26,0,0,0,0,3,1,1830.0,0
574,1,2014-08-25,6918,579,1,0,0,1,4400.0,0
251,6,2013-01-26,18031,2235,1,0,0,0,340.0,0
779,3,2013-02-27,4692,524,1,0,0,0,16990.0,0
8,7,2013-08-11,0,0,0,0,0,0,7520.0,0
1110,6,2015-06-27,2865,346,1,0,0,0,900.0,0
417,6,2014-06-28,5482,599,1,0,0,0,840.0,1
21,3,2013-03-27,7370,692,1,1,0,1,550.0,1
532,3,2013-01-09,11117,1323,1,1,0,0,1070.0,0
554,4,2015-04-23,4282,583,1,0,0,0,1200.0,0
154,4,2015-05-21,10322,823,1,1,0,0,16420.0,0
504,7,2014-11-09,0,0,0,0,0,0,820.0,0
328,7,2014-08-31,0,0,0,0,0,0,3130.0,0
185,7,2015-01-04,0,0,0,0,0,0,1860.0,0
1049,7,2013-12-08,0,0,0,0,0,0,370.0,1
1066,3,2015-01-21,8701,937,1,0,0,0,3350.0,0
1103,4,2013-07-25,2908,240,1,0,0,1,1340.0,1
893,3,2013-11-13,5632,783,1,0,0,0,130.0,1
169,4,2013-10-10,7588,730,1,1,0,0,980.0,1
749,5,2015-04-03,0,0,0,1,2,1,3410.0,1
111,6,2014-03-22,6502,678,1,0,0,0,7890.0,1
986,7,2013-04-28,0,0,0,0,0,0,620.0,1
411,4,2014-12-25,0,0,0,0,3,1,8460.0,0
913,6,2014-02-01,8115,1154,1,0,0,0,280.0,0
979,1,2014-12-15,13140,989,1,1,0,0,2270.0,1
508,7,2015-06-14,0,0,0,0,0,0,1280.0,1
1009,1,2013-11-04,6772,624,1,1,0,0,230.0,1
3,3,2014-09-03,8659,843,1,1,0,0,14130.0,1
387,7,2014-03-16,0,0,0,0,0,0,210.0,1
408,2,2014-06-24,3706,397,1,0,0,0,1560.0,1
284,1,2013-05-20,0,0,0,0,1,0,1290.0,1
591,5,2013-11-22,7089,592,1,1,0,0,3340.0,1
1102,1,2013-01-14,5979,697,1,0,0,0,850.0,1
417,4,2013-08-15,8342,872,1,1,0,1,840.0,1
419,3,2014-10-08,6077,984,1,1,0,0,1620.0,0
109,6,2013-08-03,6188,710,1,0,0,0,3300.0,0
538,3,2013-03-06,4077,616,1,1,0,0,990.0,0
1097,4,2013-03-14,8978,2432,1,0,0,0,720.0,0
969,4,2013-06-27,3116,519,1,0,0,0,600.0,1
497,5,2014-10-17,8518,1134,1,0,0,0,1610.0,0
1010,5,2015-03-20,9605,852,1,1,0,0,4610.0,1
46,7,2013-04-07,0,0,0,0,0,0,1200.0,1
125,5,2013-01-25,11150,1580,1,1,0,0,760.0,0
377,4,2014-11-06,9706,1134,1,1,0,0,100.0,1
653,5,2014-02-21,6390,562,1,1,0,0,7520.0,1
354,1,2014-03-31,12351,902,1,1,0,0,1500.0,0
491,7,2013-10-13,0,0,0,0,0,0,4680.0,1
963,6,2014-03-15,3443,316,1,0,0,0,23620.0,0
884,2,2013-04-16,3378,356,1,0,0,0,7550.0,0
864,7,2013-09-22,0,0,0,0,0,0,1020.0,1
731,2,2014-11-04,11916,1038,1,1,0,0,15270.0,1
822,4,2014-02-27,5611,483,1,0,0,0,410.0,1
282,4,2014-06-19,4982,709,1,1,0,0,1220.0,0
534,7,2015-04-19,0,0,0,0,0,0,1200.0,1
1054,2,2013-02-19,6786,690,1,1,0,0,13190.0,1
116,5,2014-11-07,8097,816,1,1,0,0,680.0,0
1093,7,2013-12-15,0,0,0,0,0,0,10450.0,0
776,1,2014-06-16,6534,640,1,1,0,0,700.0,1
989,1,2015-04-20,5052,621,1,0,0,0,1640.0,1
365,6,2013-05-18,5446,627,1,0,0,0,2410.0,1
346,7,2015-02-15,0,0,0,0,0,0,8090.0,0
188,1,2014-09-29,6738,535,1,1,0,0,850.0,1
34,5,2013-08-09,6820,942,1,0,0,0,2240.0,0
45,2,2015-06-09,3795,307,1,0,0,0,9710.0,0
506,1,2014-06-23,6649,819,1,0,0,0,1850.0,1
286,6,2013-11-16,2220,207,1,0,0,0,1460.0,0
827,1,2015-05-04,17018,2055,1,1,0,0,250.0,0
81,2,2013-02-12,3730,337,1,0,0,1,2370.0,1
687,2,2013-12-17,10898,887,1,1,0,0,2770.0,0
794,6,2013-06-01,2401,434,1,0,0,0,5090.0,0
1046,5,2014-05-16,7662,659,1,0,0,0,29070.0,0
677,5,2013-04-19,7688,628,1,0,0,0,1740.0,1
52,5,2015-02-20,7045,466,1,1,0,1,450.0,1
445,5,2013-01-11,8046,1238,1,1,0,0,240.0,0
1086,4,2014-01-02,6286,786,1,0,0,1,180.0,1
239,2,2013-11-12,3415,350,1,0,0,0,610.0,0
400,5,2014-03-07,9125,1253,1,1,0,0,70.0,1
496,5,2015-07-24,5366,647,1,0,0,1,2780.0,0
875,7,2013-11-10,0,0,0,0,0,0,5070.0,1
329,2,2014-08-19,8477,700,1,1,0,1,1310.0,1
478,4,2015-04-09,6371,671,1,0,0,1,1940.0,0
915,1,2015-04-06,0,0,0,0,2,1,650.0,1
914,5,2014-10-03,0,0,0,1,1,0,2640.0,1
598,4,2015-07-30,7030,754,1,1,0,0,550.0,1
115,1,2013-07-29,8770,622,1,1,0,0,5740.0,1
173,5,2014-03-21,8015,992,1,1,0,0,350.0,0
390,3,2013-10-30,9871,979,1,0,0,0,1600.0,0
47,7,2015-03-22,0,0,0,0,0,0,270.0,1
932,2,2014-01-21,7699,732,1,1,0,0,15700.0,1
525,2,2014-04-22,8242,774,1,0,0,1,1870.0,0
189,6,2014-01-25,7373,784,1,0,0,0,5760.0,0
325,5,2013-04-05,5636,618,1,0,0,1,350.0,1
535,1,2014-11-24,12110,1275,1,1,0,0,3570.0,0
406,3,2015-01-14,6953,501,1,1,0,0,8240.0,1
869,6,2014-07-12,3255,525,1,0,0,0,230.0,1
762,7,2013-10-27,0,0,0,0,0,0,1280.0,1
373,4,2015-03-05,3960,275,1,1,0,0,11120.0,1
449,4,2013-07-11,10256,1490,1,0,0,1,120.0,1
825,4,2014-02-20,4587,518,1,1,0,0,380.0,1
574,3,2015-02-25,6747,552,1,0,0,0,4400.0,0
640,3,2015-04-15,11335,822,1,1,0,0,8040.0,0
873,4,2014-08-28,3368,486,1,0,0,1,2040.0,0
256,3,2013-06-26,8606,1150,1,0,0,0,80.0,1
162,1,2014-08-25,5314,441,1,0,0,1,5340.0,1
276,5,2014-05-02,6154,705,1,1,0,0,2960.0,1
737,3,2014-10-15,4401,725,1,0,0,1,100.0,1
30,5,2015-07-10,3297,520,1,0,0,1,40.0,1
317,2,2013-06-04,5761,599,1,1,0,0,3140.0,1
498,5,2014-02-07,6854,863,1,1,0,0,990.0,1
380,5,2013-09-13,15228,1499,1,1,0,0,2240.0,1
689,2,2014-12-02,9259,823,1,1,0,0,15040.0,0
1015,7,2013-01-13,0,0,0,0,0,0,9910.0,1
29,1,2013-11-25,7140,625,1,0,0,0,2170.0,0
397,4,2015-06-25,5060,705,1,0,0,0,130.0,1
463,1,2014-09-01,8703,1212,1,1,0,0,4160.0,0
796,7,2013-04-28,0,0,0,0,0,0,7180.0,0
372,3,2013-06-12,5961,610,1,0,0,0,4880.0,1
621,2,2014-08-12,4447,704,1,0,0,1,30.0,0
718,4,2014-04-03,8880,899,1,1,0,0,1100.0,0
456,5,2013-07-26,4489,693,1,0,0,1,140.0,0
88,5,2015-02-27,6217,666,1,0,0,0,10690.0,0
784,4,2014-04-24,6766,784,1,0,0,1,560.0,1
816,6,2013-03-16,5643,804,1,0,0,0,460.0,0
59,6,2014-09-13,2558,287,1,0,0,0,2840.0,1
442,7,2013-02-10,0,0,0,0,0,0,500.0,1
842,1,2013-11-11,14126,974,1,0,0,0,1200.0,0
451,5,2013-07-05,5392,481,1,1,0,0,2460.0,1
667,4,2015-06-04,8325,757,1,1,0,0,2870.0,0
1087,7,2013-12-01,0,0,0,0,0,0,2210.0,0
774,3,2014-04-02,6211,780,1,1,0,0,640.0,0
641,3,2014-07-09,3765,354,1,0,0,1,610.0,1
949,3,2015-05-13,5224,524,1,0,0,0,870.0,0
392,2,2015-06-02,9921,866,1,1,0,0,2120.0,0
278,3,2013-01-09,7115,775,1,1,0,0,9260.0,0
454,3,2013-09-11,7018,913,1,1,0,0,26450.0,0
297,3,2013-07-03,8117,777,1,1,0,0,2300.0,0
146,1,2013-11-25,7974,660,1,0,0,0,8050.0,1
398,3,2014-03-26,4200,529,1,0,0,0,1540.0,1
475,7,2014-09-07,0,0,0,0,0,0,140.0,0
119,5,2014-01-10,6474,724,1,1,0,0,2100.0,0
214,3,2014-04-09,7136,582,1,0,0,0,8650.0,1
9,3,2013-05-01,0,0,0,1,1,0,2030.0,0
544,4,2014-04-03,17025,2131,1,1,0,0,250.0,1
142,2,2013-04-02,5115,630,1,0,0,1,1090.0,0
296,5,2013-02-15,5281,644,1,0,0,0,9580.0,1
1052,6,2014-10-11,4654,529,1,0,0,0,5080.0,1
1035,5,2014-04-04,5248,654,1,1,0,0,27150.0,0
796,7,2014-09-28,0,0,0,0,0,0,7180.0,0
802,1,2013-08-26,8695,625,1,1,0,0,910.0,1
790,3,2013-07-17,7505,652,1,1,0,1,9070.0,0
477,2,2014-01-21,7072,432,1,1,0,0,770.0,1
443,3,2014-06-04,4995,465,1,1,0,0,11400.0,0
1035,7,2014-10-26,0,0,0,0,0,0,27150.0,0
570,5,2014-03-21,3813,598,1,1,0,0,180.0,0
85,1,2013-02-04,8018,1066,1,1,0,1,1870.0,0
154,2,2015-05-26,9330,814,1,0,0,0,16420.0,0
475,4,2013-12-26,0,0,0,0,3,1,140.0,0
165,6,2015-03-07,3323,313,1,0,0,0,3720.0,1
196,3,2014-09-17,6067,720,1,1,0,0,3850.0,1
1023,2,2013-07-02,7089,654,1,1,0,0,3740.0,1
327,3,2014-03-26,6615,832,1,0,0,0,1390.0,0
1050,4,2014-02-27,5555,467,1,0,0,0,13170.0,1
894,2,2013-05-14,11746,1213,1,1,0,0,190.0,0
1094,5,2014-05-02,6349,485,1,1,0,0,2380.0,1
202,2,2013-04-16,3211,324,1,0,0,0,5140.0,0
523,5,2014-03-28,11745,1424,1,0,0,0,50.0,0
196,6,2015-04-18,3294,498,1,0,0,0,3850.0,1
383,2,2014-10-14,13337,1911,1,0,0,0,350.0,0
1066,6,2014-02-01,10557,1023,1,0,0,0,3350.0,0
536,1,2014-04-07,7595,873,1,0,0,0,4700.0,1
21,1,2013-01-07,9580,754,1,1,0,0,550.0,1
300,3,2014-12-24,6524,763,1,0,0,1,120.0,1
1069,7,2015-03-22,0,0,0,0,0,0,18050.0,1
1051,7,2014-01-05,0,0,0,0,0,0,200.0,1
566,5,2014-12-05,8132,794,1,1,0,0,3620.0,1
340,3,2014-02-19,6537,703,1,1,0,0,8080.0,0
28,5,2015-02-13,5101,573,1,0,0,1,1200.0,1
88,2,2013-03-05,8695,806,1,1,0,0,10690.0,0
39,5,2013-05-17,4530,630,1,1,0,0,260.0,1
332,5,2014-10-17,3609,498,1,0,0,0,1840.0,0
447,1,2013-09-30,5117,600,1,0,0,0,1510.0,0
92,5,2014-07-25,4957,483,1,0,0,1,240.0,1
888,5,2014-02-07,8966,832,1,1,0,0,4450.0,1
440,3,2015-07-15,5510,612,1,1,0,0,3900.0,1
469,2,2014-08-05,13537,1622,1,1,0,1,710.0,0
262,5,2013-08-23,17864,3354,1,0,0,0,1180.0,0
929,7,2014-06-01,0,0,0,0,0,0,4820.0,0
1024,6,2013-03-09,6326,872,1,0,0,0,1990.0,0
428,3,2014-04-09,5346,442,1,0,0,0,2960.0,1
1043,5,2014-02-07,8698,1213,1,1,0,1,420.0,0
656,1,2013-02-11,2252,335,1,0,0,0,410.0,1
1002,3,2015-02-11,4965,657,1,0,0,0,1130.0,0
805,1,2013-09-30,6249,663,1,0,0,0,24770.0,1
1101,4,2014-10-16,7730,871,1,0,0,1,4060.0,0
1041,1,2013-10-14,5215,657,1,0,0,0,1600.0,1
510,1,2015-06-22,7251,724,1,0,0,0,8260.0,0
367,3,2015-07-15,6759,596,1,1,0,0,2640.0,0
559,2,2013-05-07,5630,826,1,0,0,0,3910.0,1
580,3,2013-12-18,17689,2580,1,1,0,0,170.0,0
29,2,2013-01-22,7612,628,1,1,0,0,2170.0,0
849,4,2013-07-11,5923,656,1,0,0,1,5000.0,0
910,7,2014-10-12,0,0,0,0,0,0,12480.0,1
976,5,2014-01-24,7232,758,1,1,0,0,4180.0,0
326,5,2013-05-10,5435,488,1,0,0,0,10070.0,1
162,6,2014-11-15,7324,564,1,0,0,0,5340.0,1
268,3,2015-01-21,3787,572,1,0,0,0,4520.0,0
168,1,2013-09-02,6787,715,1,0,0,1,12540.0,0
1026,6,2014-06-21,6656,929,1,0,0,0,450.0,1
308,4,2013-11-07,9173,909,1,1,0,0,1070.0,1
350,5,2013-11-29,7371,555,1,0,0,0,8880.0,1
889,7,2013-12-01,0,0,0,0,0,0,18670.0,0
1049,5,2015-02-27,4084,659,1,0,0,0,370.0,1
569,6,2014-12-27,3296,406,1,0,0,0,1340.0,0
297,3,2014-10-08,7427,764,1,1,0,0,2300.0,0
672,1,2013-06-24,8456,1418,1,0,0,0,240.0,0
202,6,2013-11-23,5916,512,1,0,0,0,5140.0,0
199,4,2013-01-31,6260,495,1,0,0,0,6360.0,1
1048,5,2014-10-24,6870,549,1,1,0,1,1860.0,1
1114,7,2014-06-01,0,0,0,0,0,0,870.0,0
532,2,2014-11-25,13243,1524,1,1,0,0,1070.0,0
40,2,2015-01-27,5244,659,1,1,0,0,180.0,1
979,2,2014-12-16,10022,787,1,1,0,0,2270.0,1
718,5,2014-07-25,7910,875,1,0,0,0,1100.0,0
762,3,2014-01-01,0,0,0,0,1,1,1280.0,1
593,1,2015-06-15,11964,1447,1,1,0,0,33060.0,0
663,3,2014-10-01,7467,854,1,1,0,0,7860.0,0
16,6,2013-07-27,5010,523,1,0,0,0,3270.0,0
248,3,2013-10-23,8209,1100,1,1,0,0,340.0,1
1023,4,2014-02-06,6115,655,1,1,0,0,3740.0,1
981,5,2014-09-19,7810,857,1,1,0,0,2620.0,0
671,6,2013-12-28,5494,525,1,0,0,0,2070.0,1
545,1,2014-03-10,8144,957,1,0,0,0,5020.0,1
576,5,2014-07-11,5841,862,1,0,0,1,50.0,0
631,3,2014-04-02,5551,635,1,1,0,0,2870.0,1
971,4,2015-07-30,10337,1069,1,1,0,1,1140.0,1
533,3,2015-02-11,8808,950,1,0,0,0,5950.0,0
112,7,2013-03-10,0,0,0,0,0,0,1630.0,0
202,1,2015-07-27,8503,645,1,1,0,1,5140.0,0
247,6,2013-10-05,7282,629,1,0,0,0,70.0,1
367,4,2014-09-25,3429,432,1,0,0,0,2640.0,0
681,2,2014-04-15,5274,623,1,1,0,1,620.0,1
372,4,2013-10-17,5935,615,1,0,0,0,4880.0,1
749,2,2014-03-04,7203,785,1,1,0,0,3410.0,1
134,6,2013-06-15,4040,351,1,0,0,0,1200.0,0
859,7,2015-06-07,0,0,0,0,0,0,21770.0,0
987,3,2013-01-02,7083,996,1,0,0,1,1690.0,0
338,7,2014-12-21,0,0,0,0,0,0,1590.0,1
363,5,2014-10-10,7408,948,1,1,0,0,250.0,0
295,5,2014-08-15,4219,592,1,0,0,1,210.0,1
1043,7,2013-12-08,0,0,0,0,0,0,420.0,0
911,7,2014-05-18,0,0,0,0,0,0,16490.0,0
425,3,2014-05-14,2597,405,1,0,0,0,1460.0,0
616,7,2015-05-24,0,0,0,0,0,0,3040.0,1
550,7,2013-06-16,0,0,0,0,0,0,50.0,0
310,1,2014-07-14,13141,942,1,1,0,1,2290.0,1
703,1,2014-01-20,5358,517,1,1,0,0,80.0,0
720,2,2013-05-21,6454,752,1,0,0,0,15320.0,1
60,3,2014-07-23,6673,678,1,0,0,1,5540.0,0
327,2,2015-06-09,6613,828,1,0,0,0,1390.0,0
467,7,2014-08-31,0,0,0,0,0,0,20390.0,0
73,4,2013-10-17,3196,403,1,0,0,1,1650.0,0
3,1,2014-08-11,6114,757,1,0,0,1,14130.0,1
653,4,2013-01-31,5902,510,1,0,0,0,7520.0,1
542,1,2015-03-02,7064,544,1,1,0,0,7280.0,1
26,5,2014-10-17,5610,523,1,0,0,1,2300.0,0
820,6,2014-03-01,12593,1160,1,0,0,0,1650.0,1
772,7,2015-02-15,0,0,0,0,0,0,1850.0,0
856,1,2013-05-06,7226,1048,1,0,0,1,3020.0,0
301,3,2014-09-17,5602,603,1,1,0,0,4510.0,0
301,1,2013-05-06,5145,626,1,0,0,0,4510.0,0
361,4,2013-02-07,6361,689,1,1,0,1,4490.0,1
530,1,2013-09-02,5166,875,1,0,0,0,18160.0,0
148,6,2014-03-15,7184,693,1,0,0,0,2090.0,0
318,4,2015-07-23,7503,678,1,0,0,1,32330.0,0
880,6,2014-04-26,6397,766,1,0,0,0,4570.0,0
295,5,2014-07-25,4629,632,1,0,0,0,210.0,1
639,1,2014-05-12,3529,426,1,0,0,0,7780.0,0
341,7,2013-05-12,0,0,0,0,0,0,190.0,0
682,6,2014-11-29,10683,1697,1,0,0,0,150.0,0
691,5,2015-01-09,9744,650,1,1,0,0,3030.0,1
827,7,2013-04-14,0,0,0,0,0,0,250.0,0
1101,3,2013-11-27,9065,912,1,0,0,0,4060.0,0
602,6,2015-06-13,5216,472,1,0,0,0,2710.0,1
601,6,2013-10-26,4307,421,1,0,0,0,8220.0,1
911,3,2014-06-11,9178,900,1,0,0,0,16490.0,0
305,2,2013-03-05,4191,421,1,1,0,0,2470.0,1
198,4,2014-04-03,3172,373,1,1,0,0,290.0,1
624,1,2013-11-18,10367,900,1,1,0,0,6920.0,0
336,3,2013-10-16,11009,1772,1,0,0,1,190.0,0
674,2,2013-05-14,9033,1064,1,1,0,0,2640.0,1
149,5,2014-01-24,6007,478,1,1,0,0,2610.0,1
125,4,2013-10-03,0,0,0,0,1,1,760.0,0
312,1,2015-01-19,4182,470,1,0,0,0,11300.0,0
596,3,2014-06-11,3720,625,1,0,0,0,290.0,0
752,2,2013-01-08,8524,689,1,1,0,0,970.0,1
259,7,2013-12-01,16090,2721,1,0,0,0,210.0,0
238,2,2013-05-14,9376,1328,1,1,0,0,320.0,1
25,2,2014-06-24,8581,1361,1,0,0,0,430.0,0
769,1,2014-11-10,12744,3550,1,1,0,0,840.0,1
1064,7,2014-07-06,0,0,0,0,0,0,420.0,0
128,6,2015-01-31,9456,711,1,0,0,0,2000.0,1
930,2,2015-02-17,7569,1084,1,1,0,0,70.0,0
311,4,2015-07-09,5921,780,1,0,0,0,680.0,0
385,7,2013-10-13,0,0,0,0,0,0,4580.0,0
145,7,2015-06-14,0,0,0,0,0,0,280.0,1
338,4,2015-05-07,7382,587,1,1,0,0,1590.0,1
872,2,2014-10-07,7375,650,1,1,0,1,3860.0,1
269,6,2014-04-26,6382,887,1,0,0,0,60.0,0
171,5,2014-03-28,6406,763,1,0,0,0,2640.0,0
865,5,2014-11-28,10092,764,1,1,0,0,2640.0,0
402,1,2014-04-07,3844,477,1,0,0,0,5830.0,1
574,2,2013-12-10,7747,598,1,0,0,0,4400.0,0
906,3,2013-09-25,10119,1204,1,1,0,0,90.0,0
706,2,2015-01-27,4687,389,1,1,0,0,7830.0,1
855,6,2013-01-19,3332,378,1,0,0,0,3440.0,1
822,4,2015-03-19,6724,556,1,1,0,0,410.0,1
151,1,2014-09-29,9236,787,1,1,0,0,4360.0,0
246,4,2014-04-24,6060,872,1,0,0,0,4660.0,0
673,5,2013-08-30,7715,620,1,1,0,1,15170.0,1
744,6,2015-02-21,7466,810,1,0,0,0,1370.0,1
925,3,2014-04-02,7194,1256,1,1,0,0,470.0,1
1094,2,2013-04-09,4088,342,1,1,0,0,2380.0,1
53,2,2014-09-23,3878,466,1,0,0,0,30360.0,0
54,3,2015-07-22,5212,511,1,0,0,1,7170.0,1
500,7,2014-03-23,0,0,0,0,0,0,10690.0,1
786,1,2013-02-25,2029,378,1,0,0,0,290.0,1
365,6,2013-07-27,5284,571,1,0,0,0,2410.0,1
28,4,2014-03-27,4544,570,1,0,0,0,1200.0,1
668,5,2013-02-22,9244,1248,1,1,0,0,1270.0,0
708,4,2013-07-18,4146,460,1,1,0,1,11470.0,1
376,2,2014-06-17,11566,1148,1,1,0,0,160.0,0
354,3,2014-10-08,8549,680,1,1,0,1,1500.0,0
954,2,2015-03-17,8267,1010,1,1,0,0,390.0,1
216,4,2014-09-11,5680,776,1,0,0,0,190.0,1
310,5,2013-04-19,7455,724,1,0,0,0,2290.0,1
378,2,2014-03-04,8899,1279,1,1,0,0,2140.0,0
711,7,2013-03-17,0,0,0,0,0,0,17110.0,1
848,3,2014-04-02,6891,807,1,1,0,0,370.0,1
118,7,2013-09-22,0,0,0,0,0,0,3580.0,0
964,6,2015-05-16,9314,1418,1,0,0,0,270.0,1
948,1,2014-06-09,14055,2917,1,0,1,0,1430.0,0
412,1,2014-03-24,7763,620,1,0,0,0,4460.0,1
1079,4,2015-05-14,0,0,0,0,1,0,16680.0,1
1085,3,2014-01-15,6109,694,1,0,0,0,4030.0,0
521,7,2014-02-09,0,0,0,0,0,0,18610.0,1
530,1,2013-11-25,3268,427,1,0,0,0,18160.0,0
490,6,2014-02-22,9749,1237,1,0,0,0,660.0,1
556,1,2014-07-21,6727,842,1,0,0,1,1140.0,0
631,3,2013-04-03,4233,577,1,0,0,1,2870.0,1
397,1,2013-01-14,3838,641,1,0,0,0,130.0,1
892,2,2015-01-13,9455,931,1,1,0,0,19370.0,0
927,2,2014-12-02,8837,1070,1,1,0,0,480.0,0
561,3,2015-05-27,6000,616,1,0,0,0,14300.0,0
934,2,2015-06-30,12048,914,1,1,0,1,5460.0,1
517,5,2014-01-24,6125,678,1,1,0,0,22490.0,0
840,5,2013-07-12,6746,996,1,0,0,1,1070.0,0
343,5,2014-12-19,11026,974,1,1,0,0,18650.0,1
1063,1,2013-07-15,6397,663,1,1,0,1,6250.0,0
