Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday,Promo2,Month,Customers_binned,CompetitionDistance_binned
271,1,11859,1,1,0,0,1,1,"(902,1353]","(20,7604]"
281,6,4933,1,0,0,0,0,6,"(451,902]","(20,7604]"
235,7,0,0,0,0,1,1,8,,"(20,7604]"
829,4,5915,1,1,0,0,0,1,"(451,902]","(20,7604]"
220,7,0,0,0,0,0,0,11,,"(20,7604]"
240,4,3635,1,0,0,0,0,11,"(0,451]","(20,7604]"
859,3,7684,1,1,0,0,0,5,"(451,902]","(15188,22772]"
643,1,8321,1,1,0,0,1,1,"(902,1353]","(20,7604]"
413,7,0,0,0,0,0,0,1,,"(20,7604]"
448,2,9519,1,1,0,0,0,2,"(451,902]","(20,7604]"
1057,1,7688,1,1,0,0,0,11,"(451,902]","(20,7604]"
738,1,11843,1,1,0,0,0,7,"(451,902]","(20,7604]"
97,5,7391,1,1,0,1,0,10,"(451,902]","(7604,15188]"
394,5,8444,1,0,0,0,0,6,"(451,902]","(7604,15188]"
1063,1,3399,1,0,0,0,0,4,"(451,902]","(20,7604]"
949,1,12692,1,1,0,0,0,12,"(451,902]","(20,7604]"
942,2,6968,1,1,0,1,1,8,"(451,902]","(20,7604]"
683,6,5128,1,0,0,0,0,5,"(451,902]","(20,7604]"
83,2,4301,1,1,0,0,0,1,"(0,451]","(20,7604]"
48,5,3496,1,0,0,0,0,4,"(0,451]","(20,7604]"
714,5,4612,1,0,0,0,1,5,"(0,451]","(7604,15188]"
302,3,3213,1,1,0,0,1,2,"(0,451]","(20,7604]"
550,4,5901,1,1,0,0,0,7,"(451,902]","(20,7604]"
272,1,4546,1,0,0,1,1,8,"(451,902]","(15188,22772]"
1098,4,0,0,0,3,1,0,12,,"(20,7604]"
574,1,6918,1,0,0,1,0,8,"(451,902]","(20,7604]"
251,6,18031,1,0,0,0,0,1,"(1804,2255]","(20,7604]"
779,3,4692,1,0,0,0,0,2,"(451,902]","(15188,22772]"
8,7,0,0,0,0,0,0,8,,"(20,7604]"
1110,6,2865,1,0,0,0,0,6,"(0,451]","(20,7604]"
417,6,5482,1,0,0,0,1,6,"(451,902]","(20,7604]"
21,3,7370,1,1,0,1,1,3,"(451,902]","(20,7604]"
532,3,11117,1,1,0,0,0,1,"(902,1353]","(20,7604]"
554,4,4282,1,0,0,0,0,4,"(451,902]","(20,7604]"
154,4,10322,1,1,0,0,0,5,"(451,902]","(15188,22772]"
504,7,0,0,0,0,0,0,11,,"(20,7604]"
328,7,0,0,0,0,0,0,8,,"(20,7604]"
185,7,0,0,0,0,0,0,1,,"(20,7604]"
1049,7,0,0,0,0,0,1,12,,"(20,7604]"
1066,3,8701,1,0,0,0,0,1,"(902,1353]","(20,7604]"
1103,4,2908,1,0,0,1,1,7,"(0,451]","(20,7604]"
893,3,5632,1,0,0,0,1,11,"(451,902]","(20,7604]"
169,4,7588,1,1,0,0,1,10,"(451,902]","(20,7604]"
749,5,0,0,1,2,1,1,4,,"(20,7604]"
111,6,6502,1,0,0,0,1,3,"(451,902]","(7604,15188]"
986,7,0,0,0,0,0,1,4,,"(20,7604]"
411,4,0,0,0,3,1,0,12,,"(7604,15188]"
913,6,8115,1,0,0,0,0,2,"(902,1353]","(20,7604]"
979,1,13140,1,1,0,0,1,12,"(902,1353]","(20,7604]"
508,7,0,0,0,0,0,1,6,,"(20,7604]"
1009,1,6772,1,1,0,0,1,11,"(451,902]","(20,7604]"
3,3,8659,1,1,0,0,1,9,"(451,902]","(7604,15188]"
387,7,0,0,0,0,0,1,3,,"(20,7604]"
408,2,3706,1,0,0,0,1,6,"(0,451]","(20,7604]"
284,1,0,0,0,1,0,1,5,,"(20,7604]"
591,5,7089,1,1,0,0,1,11,"(451,902]","(20,7604]"
1102,1,5979,1,0,0,0,1,1,"(451,902]","(20,7604]"
417,4,8342,1,1,0,1,1,8,"(451,902]","(20,7604]"
419,3,6077,1,1,0,0,0,10,"(902,1353]","(20,7604]"
109,6,6188,1,0,0,0,0,8,"(451,902]","(20,7604]"
538,3,4077,1,1,0,0,0,3,"(451,902]","(20,7604]"
1097,4,8978,1,0,0,0,0,3,"(2255,2706]","(20,7604]"
969,4,3116,1,0,0,0,1,6,"(451,902]","(20,7604]"
497,5,8518,1,0,0,0,0,10,"(902,1353]","(20,7604]"
1010,5,9605,1,1,0,0,1,3,"(451,902]","(20,7604]"
46,7,0,0,0,0,0,1,4,,"(20,7604]"
125,5,11150,1,1,0,0,0,1,"(1353,1804]","(20,7604]"
377,4,9706,1,1,0,0,1,11,"(902,1353]","(20,7604]"
653,5,6390,1,1,0,0,1,2,"(451,902]","(20,7604]"
354,1,12351,1,1,0,0,0,3,"(451,902]","(20,7604]"
491,7,0,0,0,0,0,1,10,,"(20,7604]"
963,6,3443,1,0,0,0,0,3,"(0,451]","(22772,30356]"
884,2,3378,1,0,0,0,0,4,"(0,451]","(20,7604]"
864,7,0,0,0,0,0,1,9,,"(20,7604]"
731,2,11916,1,1,0,0,1,11,"(902,1353]","(15188,22772]"
822,4,5611,1,0,0,0,1,2,"(451,902]","(20,7604]"
282,4,4982,1,1,0,0,0,6,"(451,902]","(20,7604]"
534,7,0,0,0,0,0,1,4,,"(20,7604]"
1054,2,6786,1,1,0,0,1,2,"(451,902]","(7604,15188]"
116,5,8097,1,1,0,0,0,11,"(451,902]","(20,7604]"
1093,7,0,0,0,0,0,0,12,,"(7604,15188]"
776,1,6534,1,1,0,0,1,6,"(451,902]","(20,7604]"
989,1,5052,1,0,0,0,1,4,"(451,902]","(20,7604]"
365,6,5446,1,0,0,0,1,5,"(451,902]","(20,7604]"
346,7,0,0,0,0,0,0,2,,"(7604,15188]"
188,1,6738,1,1,0,0,1,9,"(451,902]","(20,7604]"
34,5,6820,1,0,0,0,0,8,"(902,1353]","(20,7604]"
45,2,3795,1,0,0,0,0,6,"(0,451]","(7604,15188]"
506,1,6649,1,0,0,0,1,6,"(451,902]","(20,7604]"
286,6,2220,1,0,0,0,0,11,"(0,451]","(20,7604]"
827,1,17018,1,1,0,0,0,5,"(1804,2255]","(20,7604]"
81,2,3730,1,0,0,1,1,2,"(0,451]","(20,7604]"
687,2,10898,1,1,0,0,0,12,"(451,902]","(20,7604]"
794,6,2401,1,0,0,0,0,6,"(0,451]","(20,7604]"
1046,5,7662,1,0,0,0,0,5,"(451,902]","(22772,30356]"
677,5,7688,1,0,0,0,1,4,"(451,902]","(20,7604]"
52,5,7045,1,1,0,1,1,2,"(451,902]","(20,7604]"
445,5,8046,1,1,0,0,0,1,"(902,1353]","(20,7604]"
1086,4,6286,1,0,0,1,1,1,"(451,902]","(20,7604]"
239,2,3415,1,0,0,0,0,11,"(0,451]","(20,7604]"
400,5,9125,1,1,0,0,1,3,"(902,1353]","(20,7604]"
496,5,5366,1,0,0,1,0,7,"(451,902]","(20,7604]"
875,7,0,0,0,0,0,1,11,,"(20,7604]"
329,2,8477,1,1,0,1,1,8,"(451,902]","(20,7604]"
478,4,6371,1,0,0,1,0,4,"(451,902]","(20,7604]"
915,1,0,0,0,2,1,1,4,,"(20,7604]"
914,5,0,0,1,1,0,1,10,,"(20,7604]"
598,4,7030,1,1,0,0,1,7,"(451,902]","(20,7604]"
115,1,8770,1,1,0,0,1,7,"(451,902]","(20,7604]"
173,5,8015,1,1,0,0,0,3,"(902,1353]","(20,7604]"
390,3,9871,1,0,0,0,0,10,"(902,1353]","(20,7604]"
47,7,0,0,0,0,0,1,3,,"(20,7604]"
932,2,7699,1,1,0,0,1,1,"(451,902]","(15188,22772]"
525,2,8242,1,0,0,1,0,4,"(451,902]","(20,7604]"
189,6,7373,1,0,0,0,0,1,"(451,902]","(20,7604]"
325,5,5636,1,0,0,1,1,4,"(451,902]","(20,7604]"
535,1,12110,1,1,0,0,0,11,"(902,1353]","(20,7604]"
406,3,6953,1,1,0,0,1,1,"(451,902]","(7604,15188]"
869,6,3255,1,0,0,0,1,7,"(451,902]","(20,7604]"
762,7,0,0,0,0,0,1,10,,"(20,7604]"
373,4,3960,1,1,0,0,1,3,"(0,451]","(7604,15188]"
449,4,10256,1,0,0,1,1,7,"(1353,1804]","(20,7604]"
825,4,4587,1,1,0,0,1,2,"(451,902]","(20,7604]"
574,3,6747,1,0,0,0,0,2,"(451,902]","(20,7604]"
640,3,11335,1,1,0,0,0,4,"(451,902]","(7604,15188]"
873,4,3368,1,0,0,1,0,8,"(451,902]","(20,7604]"
256,3,8606,1,0,0,0,1,6,"(902,1353]","(20,7604]"
162,1,5314,1,0,0,1,1,8,"(0,451]","(20,7604]"
276,5,6154,1,1,0,0,1,5,"(451,902]","(20,7604]"
737,3,4401,1,0,0,1,1,10,"(451,902]","(20,7604]"
30,5,3297,1,0,0,1,1,7,"(451,902]","(20,7604]"
317,2,5761,1,1,0,0,1,6,"(451,902]","(20,7604]"
498,5,6854,1,1,0,0,1,2,"(451,902]","(20,7604]"
380,5,15228,1,1,0,0,1,9,"(1353,1804]","(20,7604]"
689,2,9259,1,1,0,0,0,12,"(451,902]","(7604,15188]"
1015,7,0,0,0,0,0,1,1,,"(7604,15188]"
29,1,7140,1,0,0,0,0,11,"(451,902]","(20,7604]"
397,4,5060,1,0,0,0,1,6,"(451,902]","(20,7604]"
463,1,8703,1,1,0,0,0,9,"(902,1353]","(20,7604]"
796,7,0,0,0,0,0,0,4,,"(20,7604]"
372,3,5961,1,0,0,0,1,6,"(451,902]","(20,7604]"
621,2,4447,1,0,0,1,0,8,"(451,902]","(20,7604]"
718,4,8880,1,1,0,0,0,4,"(451,902]","(20,7604]"
456,5,4489,1,0,0,1,0,7,"(451,902]","(20,7604]"
88,5,6217,1,0,0,0,0,2,"(451,902]","(7604,15188]"
784,4,6766,1,0,0,1,1,4,"(451,902]","(20,7604]"
816,6,5643,1,0,0,0,0,3,"(451,902]","(20,7604]"
59,6,2558,1,0,0,0,1,9,"(0,451]","(20,7604]"
442,7,0,0,0,0,0,1,2,,"(20,7604]"
842,1,14126,1,0,0,0,0,11,"(902,1353]","(20,7604]"
451,5,5392,1,1,0,0,1,7,"(451,902]","(20,7604]"
667,4,8325,1,1,0,0,0,6,"(451,902]","(20,7604]"
1087,7,0,0,0,0,0,0,12,,"(20,7604]"
774,3,6211,1,1,0,0,0,4,"(451,902]","(20,7604]"
641,3,3765,1,0,0,1,1,7,"(0,451]","(20,7604]"
949,3,5224,1,0,0,0,0,5,"(451,902]","(20,7604]"
392,2,9921,1,1,0,0,0,6,"(451,902]","(20,7604]"
278,3,7115,1,1,0,0,0,1,"(451,902]","(7604,15188]"
454,3,7018,1,1,0,0,0,9,"(902,1353]","(22772,30356]"
297,3,8117,1,1,0,0,0,7,"(451,902]","(20,7604]"
146,1,7974,1,0,0,0,1,11,"(451,902]","(7604,15188]"
398,3,4200,1,0,0,0,1,3,"(451,902]","(20,7604]"
475,7,0,0,0,0,0,0,9,,"(20,7604]"
119,5,6474,1,1,0,0,0,1,"(451,902]","(20,7604]"
214,3,7136,1,0,0,0,1,4,"(451,902]","(7604,15188]"
9,3,0,0,1,1,0,0,5,,"(20,7604]"
544,4,17025,1,1,0,0,1,4,"(1804,2255]","(20,7604]"
142,2,5115,1,0,0,1,0,4,"(451,902]","(20,7604]"
296,5,5281,1,0,0,0,1,2,"(451,902]","(7604,15188]"
1052,6,4654,1,0,0,0,1,10,"(451,902]","(20,7604]"
1035,5,5248,1,1,0,0,0,4,"(451,902]","(22772,30356]"
796,7,0,0,0,0,0,0,9,,"(20,7604]"
802,1,8695,1,1,0,0,1,8,"(451,902]","(20,7604]"
790,3,7505,1,1,0,1,0,7,"(451,902]","(7604,15188]"
477,2,7072,1,1,0,0,1,1,"(0,451]","(20,7604]"
443,3,4995,1,1,0,0,0,6,"(451,902]","(7604,15188]"
1035,7,0,0,0,0,0,0,10,,"(22772,30356]"
570,5,3813,1,1,0,0,0,3,"(451,902]","(20,7604]"
85,1,8018,1,1,0,1,0,2,"(902,1353]","(20,7604]"
154,2,9330,1,0,0,0,0,5,"(451,902]","(15188,22772]"
475,4,0,0,0,3,1,0,12,,"(20,7604]"
165,6,3323,1,0,0,0,1,3,"(0,451]","(20,7604]"
196,3,6067,1,1,0,0,1,9,"(451,902]","(20,7604]"
1023,2,7089,1,1,0,0,1,7,"(451,902]","(20,7604]"
327,3,6615,1,0,0,0,0,3,"(451,902]","(20,7604]"
1050,4,5555,1,0,0,0,1,2,"(451,902]","(7604,15188]"
894,2,11746,1,1,0,0,0,5,"(902,1353]","(20,7604]"
1094,5,6349,1,1,0,0,1,5,"(451,902]","(20,7604]"
202,2,3211,1,0,0,0,0,4,"(0,451]","(20,7604]"
523,5,11745,1,0,0,0,0,3,"(1353,1804]","(20,7604]"
196,6,3294,1,0,0,0,1,4,"(451,902]","(20,7604]"
383,2,13337,1,0,0,0,0,10,"(1804,2255]","(20,7604]"
1066,6,10557,1,0,0,0,0,2,"(902,1353]","(20,7604]"
536,1,7595,1,0,0,0,1,4,"(451,902]","(20,7604]"
21,1,9580,1,1,0,0,1,1,"(451,902]","(20,7604]"
300,3,6524,1,0,0,1,1,12,"(451,902]","(20,7604]"
1069,7,0,0,0,0,0,1,3,,"(15188,22772]"
1051,7,0,0,0,0,0,1,1,,"(20,7604]"
566,5,8132,1,1,0,0,1,12,"(451,902]","(20,7604]"
340,3,6537,1,1,0,0,0,2,"(451,902]","(7604,15188]"
28,5,5101,1,0,0,1,1,2,"(451,902]","(20,7604]"
88,2,8695,1,1,0,0,0,3,"(451,902]","(7604,15188]"
39,5,4530,1,1,0,0,1,5,"(451,902]","(20,7604]"
332,5,3609,1,0,0,0,0,10,"(451,902]","(20,7604]"
447,1,5117,1,0,0,0,0,9,"(451,902]","(20,7604]"
92,5,4957,1,0,0,1,1,7,"(451,902]","(20,7604]"
888,5,8966,1,1,0,0,1,2,"(451,902]","(20,7604]"
440,3,5510,1,1,0,0,1,7,"(451,902]","(20,7604]"
469,2,13537,1,1,0,1,0,8,"(1353,1804]","(20,7604]"
262,5,17864,1,0,0,0,0,8,"(3157,3608]","(20,7604]"
929,7,0,0,0,0,0,0,6,,"(20,7604]"
1024,6,6326,1,0,0,0,0,3,"(451,902]","(20,7604]"
428,3,5346,1,0,0,0,1,4,"(0,451]","(20,7604]"
1043,5,8698,1,1,0,1,0,2,"(902,1353]","(20,7604]"
656,1,2252,1,0,0,0,1,2,"(0,451]","(20,7604]"
1002,3,4965,1,0,0,0,0,2,"(451,902]","(20,7604]"
805,1,6249,1,0,0,0,1,9,"(451,902]","(22772,30356]"
1101,4,7730,1,0,0,1,0,10,"(451,902]","(20,7604]"
1041,1,5215,1,0,0,0,1,10,"(451,902]","(20,7604]"
510,1,7251,1,0,0,0,0,6,"(451,902]","(7604,15188]"
367,3,6759,1,1,0,0,0,7,"(451,902]","(20,7604]"
559,2,5630,1,0,0,0,1,5,"(451,902]","(20,7604]"
580,3,17689,1,1,0,0,0,12,"(2255,2706]","(20,7604]"
29,2,7612,1,1,0,0,0,1,"(451,902]","(20,7604]"
849,4,5923,1,0,0,1,0,7,"(451,902]","(20,7604]"
910,7,0,0,0,0,0,1,10,,"(7604,15188]"
976,5,7232,1,1,0,0,0,1,"(451,902]","(20,7604]"
326,5,5435,1,0,0,0,1,5,"(451,902]","(7604,15188]"
162,6,7324,1,0,0,0,1,11,"(451,902]","(20,7604]"
268,3,3787,1,0,0,0,0,1,"(451,902]","(20,7604]"
168,1,6787,1,0,0,1,0,9,"(451,902]","(7604,15188]"
1026,6,6656,1,0,0,0,1,6,"(902,1353]","(20,7604]"
308,4,9173,1,1,0,0,1,11,"(902,1353]","(20,7604]"
350,5,7371,1,0,0,0,1,11,"(451,902]","(7604,15188]"
889,7,0,0,0,0,0,0,12,,"(15188,22772]"
1049,5,4084,1,0,0,0,1,2,"(451,902]","(20,7604]"
569,6,3296,1,0,0,0,0,12,"(0,451]","(20,7604]"
297,3,7427,1,1,0,0,0,10,"(451,902]","(20,7604]"
672,1,8456,1,0,0,0,0,6,"(1353,1804]","(20,7604]"
202,6,5916,1,0,0,0,0,11,"(451,902]","(20,7604]"
199,4,6260,1,0,0,0,1,1,"(451,902]","(20,7604]"
1048,5,6870,1,1,0,1,1,10,"(451,902]","(20,7604]"
1114,7,0,0,0,0,0,0,6,,"(20,7604]"
532,2,13243,1,1,0,0,0,11,"(1353,1804]","(20,7604]"
40,2,5244,1,1,0,0,1,1,"(451,902]","(20,7604]"
979,2,10022,1,1,0,0,1,12,"(451,902]","(20,7604]"
718,5,7910,1,0,0,0,0,7,"(451,902]","(20,7604]"
762,3,0,0,0,1,1,1,1,,"(20,7604]"
593,1,11964,1,1,0,0,0,6,"(1353,1804]","(30356,37940]"
663,3,7467,1,1,0,0,0,10,"(451,902]","(7604,15188]"
16,6,5010,1,0,0,0,0,7,"(451,902]","(20,7604]"
248,3,8209,1,1,0,0,1,10,"(902,1353]","(20,7604]"
1023,4,6115,1,1,0,0,1,2,"(451,902]","(20,7604]"
981,5,7810,1,1,0,0,0,9,"(451,902]","(20,7604]"
671,6,5494,1,0,0,0,1,12,"(451,902]","(20,7604]"
545,1,8144,1,0,0,0,1,3,"(902,1353]","(20,7604]"
576,5,5841,1,0,0,1,0,7,"(451,902]","(20,7604]"
631,3,5551,1,1,0,0,1,4,"(451,902]","(20,7604]"
971,4,10337,1,1,0,1,1,7,"(902,1353]","(20,7604]"
533,3,8808,1,0,0,0,0,2,"(902,1353]","(20,7604]"
112,7,0,0,0,0,0,0,3,,"(20,7604]"
202,1,8503,1,1,0,1,0,7,"(451,902]","(20,7604]"
247,6,7282,1,0,0,0,1,10,"(451,902]","(20,7604]"
367,4,3429,1,0,0,0,0,9,"(0,451]","(20,7604]"
681,2,5274,1,1,0,1,1,4,"(451,902]","(20,7604]"
372,4,5935,1,0,0,0,1,10,"(451,902]","(20,7604]"
749,2,7203,1,1,0,0,1,3,"(451,902]","(20,7604]"
134,6,4040,1,0,0,0,0,6,"(0,451]","(20,7604]"
859,7,0,0,0,0,0,0,6,,"(15188,22772]"
987,3,7083,1,0,0,1,0,1,"(902,1353]","(20,7604]"
338,7,0,0,0,0,0,1,12,,"(20,7604]"
363,5,7408,1,1,0,0,0,10,"(902,1353]","(20,7604]"
295,5,4219,1,0,0,1,1,8,"(451,902]","(20,7604]"
1043,7,0,0,0,0,0,0,12,,"(20,7604]"
911,7,0,0,0,0,0,0,5,,"(15188,22772]"
425,3,2597,1,0,0,0,0,5,"(0,451]","(20,7604]"
616,7,0,0,0,0,0,1,5,,"(20,7604]"
550,7,0,0,0,0,0,0,6,,"(20,7604]"
310,1,13141,1,1,0,1,1,7,"(902,1353]","(20,7604]"
703,1,5358,1,1,0,0,0,1,"(451,902]","(20,7604]"
720,2,6454,1,0,0,0,1,5,"(451,902]","(15188,22772]"
60,3,6673,1,0,0,1,0,7,"(451,902]","(20,7604]"
327,2,6613,1,0,0,0,0,6,"(451,902]","(20,7604]"
467,7,0,0,0,0,0,0,8,,"(15188,22772]"
73,4,3196,1,0,0,1,0,10,"(0,451]","(20,7604]"
3,1,6114,1,0,0,1,1,8,"(451,902]","(7604,15188]"
653,4,5902,1,0,0,0,1,1,"(451,902]","(20,7604]"
542,1,7064,1,1,0,0,1,3,"(451,902]","(20,7604]"
26,5,5610,1,0,0,1,0,10,"(451,902]","(20,7604]"
820,6,12593,1,0,0,0,1,3,"(902,1353]","(20,7604]"
772,7,0,0,0,0,0,0,2,,"(20,7604]"
856,1,7226,1,0,0,1,0,5,"(902,1353]","(20,7604]"
301,3,5602,1,1,0,0,0,9,"(451,902]","(20,7604]"
301,1,5145,1,0,0,0,0,5,"(451,902]","(20,7604]"
361,4,6361,1,1,0,1,1,2,"(451,902]","(20,7604]"
530,1,5166,1,0,0,0,0,9,"(451,902]","(15188,22772]"
148,6,7184,1,0,0,0,0,3,"(451,902]","(20,7604]"
318,4,7503,1,0,0,1,0,7,"(451,902]","(30356,37940]"
880,6,6397,1,0,0,0,0,4,"(451,902]","(20,7604]"
295,5,4629,1,0,0,0,1,7,"(451,902]","(20,7604]"
639,1,3529,1,0,0,0,0,5,"(0,451]","(7604,15188]"
341,7,0,0,0,0,0,0,5,,"(20,7604]"
682,6,10683,1,0,0,0,0,11,"(1353,1804]","(20,7604]"
691,5,9744,1,1,0,0,1,1,"(451,902]","(20,7604]"
827,7,0,0,0,0,0,0,4,,"(20,7604]"
1101,3,9065,1,0,0,0,0,11,"(902,1353]","(20,7604]"
602,6,5216,1,0,0,0,1,6,"(451,902]","(20,7604]"
601,6,4307,1,0,0,0,1,10,"(0,451]","(7604,15188]"
911,3,9178,1,0,0,0,0,6,"(451,902]","(15188,22772]"
305,2,4191,1,1,0,0,1,3,"(0,451]","(20,7604]"
198,4,3172,1,1,0,0,1,4,"(0,451]","(20,7604]"
624,1,10367,1,1,0,0,0,11,"(451,902]","(20,7604]"
336,3,11009,1,0,0,1,0,10,"(1353,1804]","(20,7604]"
674,2,9033,1,1,0,0,1,5,"(902,1353]","(20,7604]"
149,5,6007,1,1,0,0,1,1,"(451,902]","(20,7604]"
125,4,0,0,0,1,1,0,10,,"(20,7604]"
312,1,4182,1,0,0,0,0,1,"(451,902]","(7604,15188]"
596,3,3720,1,0,0,0,0,6,"(451,902]","(20,7604]"
752,2,8524,1,1,0,0,1,1,"(451,902]","(20,7604]"
259,7,16090,1,0,0,0,0,12,"(2706,3157]","(20,7604]"
238,2,9376,1,1,0,0,1,5,"(902,1353]","(20,7604]"
25,2,8581,1,0,0,0,0,6,"(1353,1804]","(20,7604]"
769,1,12744,1,1,0,0,1,11,"(3157,3608]","(20,7604]"
1064,7,0,0,0,0,0,0,7,,"(20,7604]"
128,6,9456,1,0,0,0,1,1,"(451,902]","(20,7604]"
930,2,7569,1,1,0,0,0,2,"(902,1353]","(20,7604]"
311,4,5921,1,0,0,0,0,7,"(451,902]","(20,7604]"
385,7,0,0,0,0,0,0,10,,"(20,7604]"
145,7,0,0,0,0,0,1,6,,"(20,7604]"
338,4,7382,1,1,0,0,1,5,"(451,902]","(20,7604]"
872,2,7375,1,1,0,1,1,10,"(451,902]","(20,7604]"
269,6,6382,1,0,0,0,0,4,"(451,902]","(20,7604]"
171,5,6406,1,0,0,0,0,3,"(451,902]","(20,7604]"
865,5,10092,1,1,0,0,0,11,"(451,902]","(20,7604]"
402,1,3844,1,0,0,0,1,4,"(451,902]","(20,7604]"
574,2,7747,1,0,0,0,0,12,"(451,902]","(20,7604]"
906,3,10119,1,1,0,0,0,9,"(902,1353]","(20,7604]"
706,2,4687,1,1,0,0,1,1,"(0,451]","(7604,15188]"
855,6,3332,1,0,0,0,1,1,"(0,451]","(20,7604]"
822,4,6724,1,1,0,0,1,3,"(451,902]","(20,7604]"
151,1,9236,1,1,0,0,0,9,"(451,902]","(20,7604]"
246,4,6060,1,0,0,0,0,4,"(451,902]","(20,7604]"
673,5,7715,1,1,0,1,1,8,"(451,902]","(7604,15188]"
744,6,7466,1,0,0,0,1,2,"(451,902]","(20,7604]"
925,3,7194,1,1,0,0,1,4,"(902,1353]","(20,7604]"
1094,2,4088,1,1,0,0,1,4,"(0,451]","(20,7604]"
53,2,3878,1,0,0,0,0,9,"(451,902]","(30356,37940]"
54,3,5212,1,0,0,1,1,7,"(451,902]","(20,7604]"
500,7,0,0,0,0,0,1,3,,"(7604,15188]"
786,1,2029,1,0,0,0,1,2,"(0,451]","(20,7604]"
365,6,5284,1,0,0,0,1,7,"(451,902]","(20,7604]"
28,4,4544,1,0,0,0,1,3,"(451,902]","(20,7604]"
668,5,9244,1,1,0,0,0,2,"(902,1353]","(20,7604]"
708,4,4146,1,1,0,1,1,7,"(451,902]","(7604,15188]"
376,2,11566,1,1,0,0,0,6,"(902,1353]","(20,7604]"
354,3,8549,1,1,0,1,0,10,"(451,902]","(20,7604]"
954,2,8267,1,1,0,0,1,3,"(902,1353]","(20,7604]"
216,4,5680,1,0,0,0,1,9,"(451,902]","(20,7604]"
310,5,7455,1,0,0,0,1,4,"(451,902]","(20,7604]"
378,2,8899,1,1,0,0,0,3,"(902,1353]","(20,7604]"
711,7,0,0,0,0,0,1,3,,"(15188,22772]"
848,3,6891,1,1,0,0,1,4,"(451,902]","(20,7604]"
118,7,0,0,0,0,0,0,9,,"(20,7604]"
964,6,9314,1,0,0,0,1,5,"(1353,1804]","(20,7604]"
948,1,14055,1,0,1,0,0,6,"(2706,3157]","(20,7604]"
412,1,7763,1,0,0,0,1,3,"(451,902]","(20,7604]"
1079,4,0,0,0,1,0,1,5,,"(15188,22772]"
1085,3,6109,1,0,0,0,0,1,"(451,902]","(20,7604]"
521,7,0,0,0,0,0,1,2,,"(15188,22772]"
530,1,3268,1,0,0,0,0,11,"(0,451]","(15188,22772]"
490,6,9749,1,0,0,0,1,2,"(902,1353]","(20,7604]"
556,1,6727,1,0,0,1,0,7,"(451,902]","(20,7604]"
631,3,4233,1,0,0,1,1,4,"(451,902]","(20,7604]"
397,1,3838,1,0,0,0,1,1,"(451,902]","(20,7604]"
892,2,9455,1,1,0,0,0,1,"(902,1353]","(15188,22772]"
927,2,8837,1,1,0,0,0,12,"(902,1353]","(20,7604]"
561,3,6000,1,0,0,0,0,5,"(451,902]","(7604,15188]"
934,2,12048,1,1,0,1,1,6,"(902,1353]","(20,7604]"
517,5,6125,1,1,0,0,0,1,"(451,902]","(15188,22772]"
840,5,6746,1,0,0,1,0,7,"(902,1353]","(20,7604]"
343,5,11026,1,1,0,0,1,12,"(902,1353]","(15188,22772]"
1063,1,6397,1,1,0,1,0,7,"(451,902]","(20,7604]"
110,1,5353,1,1,0,0,0,3,"(451,902]","(45524,53108]"
524,7,1748,1,0,0,0,0,5,"(0,451]","(37940,45524]"
210,5,3242,1,1,0,0,1,11,"(0,451]","(20,7604]"
526,7,0,0,0,0,0,1,12,,"(20,7604]"
446,2,6637,1,1,0,0,1,1,"(451,902]","(20,7604]"
213,7,0,0,0,0,0,1,8,,"(20,7604]"
89,1,5827,1,0,0,0,1,11,"(451,902]","(20,7604]"
784,7,0,0,0,0,0,1,1,,"(20,7604]"
168,1,11462,1,1,0,0,0,1,"(902,1353]","(7604,15188]"
900,1,9656,1,1,0,1,1,3,"(451,902]","(20,7604]"
303,1,4272,1,0,0,0,1,1,"(451,902]","(15188,22772]"
706,1,0,0,0,1,0,1,5,,"(7604,15188]"
923,6,4315,1,0,0,0,0,7,"(451,902]","(20,7604]"
1061,6,8287,1,0,0,0,0,4,"(451,902]","(7604,15188]"
415,3,3977,1,0,0,1,0,12,"(0,451]","(20,7604]"
399,7,0,0,0,0,0,1,8,,"(20,7604]"
38,5,4809,1,0,0,0,0,3,"(0,451]","(20,7604]"
662,7,0,0,0,0,0,0,7,,"(20,7604]"
490,1,0,0,0,2,1,1,4,,"(20,7604]"
605,3,7228,1,1,0,0,1,9,"(451,902]","(7604,15188]"
1016,7,0,0,0,0,0,1,9,,"(20,7604]"
519,5,5818,1,0,0,1,1,5,"(451,902]","(20,7604]"
562,2,19239,1,1,0,0,0,3,"(3157,3608]","(20,7604]"
899,3,6760,1,1,0,0,1,11,"(451,902]","(20,7604]"
588,7,0,0,0,0,0,0,8,,"(15188,22772]"
199,3,9194,1,1,0,1,1,9,"(451,902]","(20,7604]"
385,1,5906,1,0,0,0,0,4,"(451,902]","(20,7604]"
564,7,0,0,0,0,0,1,7,,"(20,7604]"
750,2,3038,1,0,0,1,1,9,"(0,451]","(7604,15188]"
632,6,7029,1,0,0,0,0,5,"(902,1353]","(20,7604]"
224,3,6342,1,0,0,0,1,6,"(451,902]","(7604,15188]"
423,2,10884,1,1,0,0,0,4,"(1804,2255]","(20,7604]"
816,2,6732,1,1,0,0,0,12,"(451,902]","(20,7604]"
