Store,DayOfWeek,Month,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Promo2,CompetitionDistance_binned
97,5,10,7391,782,1,1,0,1,0,"(8975,8985]"
394,5,6,8444,700,1,0,0,0,0,"(10770,10920]"
1063,1,4,3399,483,1,0,0,0,0,"(6085,6260]"
949,1,12,12692,867,1,1,0,0,0,"(865,885]"
942,2,8,6968,517,1,1,0,1,1,"(6700,6865]"
683,6,5,5128,543,1,0,0,0,0,"(2845,2860]"
83,2,1,4301,349,1,1,0,0,0,"(2705,2715]"
48,5,4,3496,395,1,0,0,0,0,"(1050,1065]"
714,5,5,4612,353,1,0,0,0,1,"(11825,12455]"
302,3,2,3213,265,1,1,0,0,1,"(2185,2195]"
550,4,7,5901,508,1,1,0,0,0,"(45,55]"
272,1,8,4546,563,1,0,0,1,1,"(15745,16195]"
1098,4,12,0,0,0,0,3,1,0,"(1815,1845]"
574,1,8,6918,579,1,0,0,1,0,"(4390,4435]"
251,6,1,18031,2235,1,0,0,0,0,"(335,345]"
779,3,2,4692,524,1,0,0,0,0,"(16980,17195]"
8,7,8,0,0,0,0,0,0,0,"(7495,7535]"
1110,6,6,2865,346,1,0,0,0,0,"(885,905]"
417,6,6,5482,599,1,0,0,0,1,"(835,845]"
21,3,3,7370,692,1,1,0,1,1,"(545,555]"
532,3,1,11117,1323,1,1,0,0,0,"(1065,1075]"
554,4,4,4282,583,1,0,0,0,0,"(1195,1205]"
154,4,5,10322,823,1,1,0,0,0,"(16385,16455]"
504,7,11,0,0,0,0,0,0,0,"(805,825]"
328,7,8,0,0,0,0,0,0,0,"(3120,3135]"
185,7,1,0,0,0,0,0,0,0,"(1855,1865]"
1049,7,12,0,0,0,0,0,0,1,"(365,375]"
1066,3,1,8701,937,1,0,0,0,0,"(3345,3360]"
1103,4,7,2908,240,1,0,0,1,1,"(1330,1345]"
893,3,11,5632,783,1,0,0,0,1,"(125,135]"
169,4,10,7588,730,1,1,0,0,1,"(975,985]"
749,5,4,0,0,0,1,2,1,1,"(3400,3435]"
111,6,3,6502,678,1,0,0,0,1,"(7845,7920]"
986,7,4,0,0,0,0,0,0,1,"(615,625]"
411,4,12,0,0,0,0,3,1,0,"(8430,8470]"
913,6,2,8115,1154,1,0,0,0,0,"(275,285]"
979,1,12,13140,989,1,1,0,0,1,"(2265,2275]"
508,7,6,0,0,0,0,0,0,1,"(1275,1285]"
1009,1,11,6772,624,1,1,0,0,1,"(225,235]"
3,3,9,8659,843,1,1,0,0,1,"(14085,14230]"
387,7,3,0,0,0,0,0,0,1,"(205,215]"
408,2,6,3706,397,1,0,0,0,1,"(1550,1575]"
284,1,5,0,0,0,0,1,0,1,"(1285,1295]"
591,5,11,7089,592,1,1,0,0,1,"(3325,3345]"
1102,1,1,5979,697,1,0,0,0,1,"(845,855]"
417,4,8,8342,872,1,1,0,1,1,"(835,845]"
419,3,10,6077,984,1,1,0,0,0,"(1615,1625]"
109,6,8,6188,710,1,0,0,0,0,"(3295,3325]"
538,3,3,4077,616,1,1,0,0,0,"(985,995]"
1097,4,3,8978,2432,1,0,0,0,0,"(715,725]"
969,4,6,3116,519,1,0,0,0,1,"(595,605]"
497,5,10,8518,1134,1,0,0,0,0,"(1605,1615]"
1010,5,3,9605,852,1,1,0,0,1,"(4600,4655]"
46,7,4,0,0,0,0,0,0,1,"(1195,1205]"
125,5,1,11150,1580,1,1,0,0,0,"(750,765]"
377,4,11,9706,1134,1,1,0,0,1,"(95,105]"
653,5,2,6390,562,1,1,0,0,1,"(7495,7535]"
354,1,3,12351,902,1,1,0,0,0,"(1485,1505]"
491,7,10,0,0,0,0,0,0,1,"(4655,4690]"
963,6,3,3443,316,1,0,0,0,0,"(23375,24265]"
884,2,4,3378,356,1,0,0,0,0,"(7535,7605]"
864,7,9,0,0,0,0,0,0,1,"(1015,1050]"
731,2,11,11916,1038,1,1,0,0,1,"(15155,15295]"
822,4,2,5611,483,1,0,0,0,1,"(405,415]"
282,4,6,4982,709,1,1,0,0,0,"(1215,1235]"
534,7,4,0,0,0,0,0,0,1,"(1195,1205]"
1054,2,2,6786,690,1,1,0,0,1,"(13155,13360]"
116,5,11,8097,816,1,1,0,0,0,"(675,685]"
1093,7,12,0,0,0,0,0,0,0,"(10380,10510]"
776,1,6,6534,640,1,1,0,0,1,"(695,705]"
989,1,4,5052,621,1,0,0,0,1,"(1625,1645]"
365,6,5,5446,627,1,0,0,0,1,"(2400,2425]"
346,7,2,0,0,0,0,0,0,0,"(8085,8125]"
188,1,9,6738,535,1,1,0,0,1,"(845,855]"
34,5,8,6820,942,1,0,0,0,0,"(2235,2250]"
45,2,6,3795,307,1,0,0,0,0,"(9655,9715]"
506,1,6,6649,819,1,0,0,0,1,"(1845,1855]"
286,6,11,2220,207,1,0,0,0,0,"(1455,1465]"
827,1,5,17018,2055,1,1,0,0,0,"(245,255]"
81,2,2,3730,337,1,0,0,1,1,"(2355,2375]"
687,2,12,10898,887,1,1,0,0,0,"(2755,2775]"
794,6,6,2401,434,1,0,0,0,0,"(5075,5145]"
1046,5,5,7662,659,1,0,0,0,0,"(28360,29970]"
677,5,4,7688,628,1,0,0,0,1,"(1735,1785]"
52,5,2,7045,466,1,1,0,1,1,"(445,455]"
445,5,1,8046,1238,1,1,0,0,0,"(235,245]"
1086,4,1,6286,786,1,0,0,1,1,"(175,185]"
239,2,11,3415,350,1,0,0,0,0,"(605,615]"
400,5,3,9125,1253,1,1,0,0,1,"(65,75]"
496,5,7,5366,647,1,0,0,1,0,"(2775,2795]"
875,7,11,0,0,0,0,0,0,1,"(5050,5075]"
329,2,8,8477,700,1,1,0,1,1,"(1305,1315]"
478,4,4,6371,671,1,0,0,1,0,"(1925,1945]"
915,1,4,0,0,0,0,2,1,1,"(645,655]"
914,5,10,0,0,0,1,1,0,1,"(2635,2670]"
598,4,7,7030,754,1,1,0,0,1,"(545,555]"
115,1,7,8770,622,1,1,0,0,1,"(5585,5750]"
173,5,3,8015,992,1,1,0,0,0,"(345,355]"
390,3,10,9871,979,1,0,0,0,0,"(1595,1605]"
47,7,3,0,0,0,0,0,0,1,"(265,275]"
932,2,1,7699,732,1,1,0,0,1,"(15595,15705]"
525,2,4,8242,774,1,0,0,1,0,"(1865,1875]"
189,6,1,7373,784,1,0,0,0,0,"(5750,5770]"
325,5,4,5636,618,1,0,0,1,1,"(345,355]"
535,1,11,12110,1275,1,1,0,0,0,"(3565,3575]"
406,3,1,6953,501,1,1,0,0,1,"(8205,8255]"
869,6,7,3255,525,1,0,0,0,1,"(225,235]"
762,7,10,0,0,0,0,0,0,1,"(1275,1285]"
373,4,3,3960,275,1,1,0,0,1,"(11035,11350]"
449,4,7,10256,1490,1,0,0,1,1,"(115,125]"
825,4,2,4587,518,1,1,0,0,1,"(375,385]"
574,3,2,6747,552,1,0,0,0,0,"(4390,4435]"
640,3,4,11335,822,1,1,0,0,0,"(8010,8065]"
873,4,8,3368,486,1,0,0,1,0,"(2025,2045]"
256,3,6,8606,1150,1,0,0,0,1,"(75,85]"
162,1,8,5314,441,1,0,0,1,1,"(5335,5345]"
276,5,5,6154,705,1,1,0,0,1,"(2955,2965]"
737,3,10,4401,725,1,0,0,1,1,"(95,105]"
30,5,7,3297,520,1,0,0,1,1,"(35,45]"
317,2,6,5761,599,1,1,0,0,1,"(3135,3145]"
498,5,2,6854,863,1,1,0,0,1,"(985,995]"
380,5,9,15228,1499,1,1,0,0,1,"(2235,2250]"
689,2,12,9259,823,1,1,0,0,0,"(15000,15045]"
1015,7,1,0,0,0,0,0,0,1,"(9810,10030]"
29,1,11,7140,625,1,0,0,0,0,"(2155,2175]"
397,4,6,5060,705,1,0,0,0,1,"(125,135]"
463,1,9,8703,1212,1,1,0,0,0,"(4155,4170]"
796,7,4,0,0,0,0,0,0,0,"(7175,7265]"
372,3,6,5961,610,1,0,0,0,1,"(4875,4925]"
621,2,8,4447,704,1,0,0,1,0,"(25,35]"
718,4,4,8880,899,1,1,0,0,0,"(1095,1105]"
456,5,7,4489,693,1,0,0,1,0,"(135,145]"
88,5,2,6217,666,1,0,0,0,0,"(10610,10715]"
784,4,4,6766,784,1,0,0,1,1,"(555,565]"
816,6,3,5643,804,1,0,0,0,0,"(455,465]"
59,6,9,2558,287,1,0,0,0,1,"(2830,2845]"
442,7,2,0,0,0,0,0,0,1,"(495,505]"
842,1,11,14126,974,1,0,0,0,0,"(1195,1205]"
451,5,7,5392,481,1,1,0,0,1,"(2450,2465]"
667,4,6,8325,757,1,1,0,0,0,"(2860,2875]"
1087,7,12,0,0,0,0,0,0,0,"(2195,2235]"
774,3,4,6211,780,1,1,0,0,0,"(635,645]"
641,3,7,3765,354,1,0,0,1,1,"(605,615]"
949,3,5,5224,524,1,0,0,0,0,"(865,885]"
392,2,6,9921,866,1,1,0,0,0,"(2105,2125]"
278,3,1,7115,775,1,1,0,0,0,"(9245,9310]"
454,3,9,7018,913,1,1,0,0,0,"(25395,26470]"
297,3,7,8117,777,1,1,0,0,0,"(2295,2305]"
146,1,11,7974,660,1,0,0,0,1,"(8010,8065]"
398,3,3,4200,529,1,0,0,0,1,"(1535,1550]"
475,7,9,0,0,0,0,0,0,0,"(135,145]"
119,5,1,6474,724,1,1,0,0,0,"(2095,2105]"
214,3,4,7136,582,1,0,0,0,1,"(8600,8660]"
9,3,5,0,0,0,1,1,0,0,"(2025,2045]"
544,4,4,17025,2131,1,1,0,0,1,"(245,255]"
142,2,4,5115,630,1,0,0,1,0,"(1085,1095]"
296,5,2,5281,644,1,0,0,0,1,"(9570,9605]"
1052,6,10,4654,529,1,0,0,0,1,"(5075,5145]"
1035,5,4,5248,654,1,1,0,0,0,"(27070,28360]"
796,7,9,0,0,0,0,0,0,0,"(7175,7265]"
802,1,8,8695,625,1,1,0,0,1,"(905,915]"
790,3,7,7505,652,1,1,0,1,0,"(8995,9135]"
477,2,1,7072,432,1,1,0,0,1,"(765,775]"
443,3,6,4995,465,1,1,0,0,0,"(11350,11435]"
1035,7,10,0,0,0,0,0,0,0,"(27070,28360]"
570,5,3,3813,598,1,1,0,0,0,"(175,185]"
85,1,2,8018,1066,1,1,0,1,0,"(1865,1875]"
154,2,5,9330,814,1,0,0,0,0,"(16385,16455]"
475,4,12,0,0,0,0,3,1,0,"(135,145]"
165,6,3,3323,313,1,0,0,0,1,"(3670,3730]"
196,3,9,6067,720,1,1,0,0,1,"(3815,3855]"
1023,2,7,7089,654,1,1,0,0,1,"(3730,3745]"
327,3,3,6615,832,1,0,0,0,0,"(1380,1395]"
1050,4,2,5555,467,1,0,0,0,1,"(13155,13360]"
894,2,5,11746,1213,1,1,0,0,0,"(185,195]"
1094,5,5,6349,485,1,1,0,0,1,"(2375,2385]"
202,2,4,3211,324,1,0,0,0,0,"(5075,5145]"
523,5,3,11745,1424,1,0,0,0,0,"(45,55]"
196,6,4,3294,498,1,0,0,0,1,"(3815,3855]"
383,2,10,13337,1911,1,0,0,0,0,"(345,355]"
1066,6,2,10557,1023,1,0,0,0,0,"(3345,3360]"
536,1,4,7595,873,1,0,0,0,1,"(4690,4755]"
21,1,1,9580,754,1,1,0,0,1,"(545,555]"
300,3,12,6524,763,1,0,0,1,1,"(115,125]"
1069,7,3,0,0,0,0,0,0,1,"(18015,18105]"
1051,7,1,0,0,0,0,0,0,1,"(195,205]"
566,5,12,8132,794,1,1,0,0,1,"(3605,3630]"
340,3,2,6537,703,1,1,0,0,0,"(8065,8085]"
28,5,2,5101,573,1,0,0,1,1,"(1195,1205]"
88,2,3,8695,806,1,1,0,0,0,"(10610,10715]"
39,5,5,4530,630,1,1,0,0,1,"(255,265]"
332,5,10,3609,498,1,0,0,0,0,"(1815,1845]"
447,1,9,5117,600,1,0,0,0,0,"(1505,1525]"
92,5,7,4957,483,1,0,0,1,1,"(235,245]"
888,5,2,8966,832,1,1,0,0,1,"(4435,4455]"
440,3,7,5510,612,1,1,0,0,1,"(3895,3905]"
469,2,8,13537,1622,1,1,0,1,0,"(705,715]"
262,5,8,17864,3354,1,0,0,0,0,"(1175,1185]"
929,7,6,0,0,0,0,0,0,0,"(4795,4830]"
1024,6,3,6326,872,1,0,0,0,0,"(1985,1995]"
428,3,4,5346,442,1,0,0,0,1,"(2955,2965]"
1043,5,2,8698,1213,1,1,0,1,0,"(415,425]"
656,1,2,2252,335,1,0,0,0,1,"(405,415]"
1002,3,2,4965,657,1,0,0,0,0,"(1125,1135]"
805,1,9,6249,663,1,0,0,0,1,"(24265,25065]"
1101,4,10,7730,871,1,0,0,1,0,"(4050,4070]"
1041,1,10,5215,657,1,0,0,0,1,"(1595,1605]"
510,1,6,7251,724,1,0,0,0,0,"(8255,8350]"
367,3,7,6759,596,1,1,0,0,0,"(2635,2670]"
559,2,5,5630,826,1,0,0,0,1,"(3905,3945]"
580,3,12,17689,2580,1,1,0,0,0,"(165,175]"
29,2,1,7612,628,1,1,0,0,0,"(2155,2175]"
849,4,7,5923,656,1,0,0,1,0,"(4985,5015]"
910,7,10,0,0,0,0,0,0,1,"(12455,12510]"
976,5,1,7232,758,1,1,0,0,0,"(4170,4220]"
326,5,5,5435,488,1,0,0,0,1,"(10030,10245]"
162,6,11,7324,564,1,0,0,0,1,"(5335,5345]"
268,3,1,3787,572,1,0,0,0,0,"(4515,4545]"
168,1,9,6787,715,1,0,0,1,0,"(12510,12655]"
1026,6,6,6656,929,1,0,0,0,1,"(445,455]"
308,4,11,9173,909,1,1,0,0,1,"(1065,1075]"
350,5,11,7371,555,1,0,0,0,1,"(8870,8910]"
889,7,12,0,0,0,0,0,0,0,"(18655,18690]"
1049,5,2,4084,659,1,0,0,0,1,"(365,375]"
569,6,12,3296,406,1,0,0,0,0,"(1330,1345]"
297,3,10,7427,764,1,1,0,0,0,"(2295,2305]"
672,1,6,8456,1418,1,0,0,0,0,"(235,245]"
202,6,11,5916,512,1,0,0,0,0,"(5075,5145]"
199,4,1,6260,495,1,0,0,0,1,"(6325,6380]"
1048,5,10,6870,549,1,1,0,1,1,"(1855,1865]"
1114,7,6,0,0,0,0,0,0,0,"(865,885]"
532,2,11,13243,1524,1,1,0,0,0,"(1065,1075]"
40,2,1,5244,659,1,1,0,0,1,"(175,185]"
979,2,12,10022,787,1,1,0,0,1,"(2265,2275]"
718,5,7,7910,875,1,0,0,0,0,"(1095,1105]"
762,3,1,0,0,0,0,1,1,1,"(1275,1285]"
593,1,6,11964,1447,1,1,0,0,0,"(32695,33555]"
663,3,10,7467,854,1,1,0,0,0,"(7845,7920]"
16,6,7,5010,523,1,0,0,0,0,"(3260,3280]"
248,3,10,8209,1100,1,1,0,0,1,"(335,345]"
1023,4,2,6115,655,1,1,0,0,1,"(3730,3745]"
981,5,9,7810,857,1,1,0,0,0,"(2615,2635]"
671,6,12,5494,525,1,0,0,0,1,"(2065,2080]"
545,1,3,8144,957,1,0,0,0,1,"(5015,5025]"
576,5,7,5841,862,1,0,0,1,0,"(45,55]"
631,3,4,5551,635,1,1,0,0,1,"(2860,2875]"
971,4,7,10337,1069,1,1,0,1,1,"(1135,1145]"
533,3,2,8808,950,1,0,0,0,0,"(5925,5965]"
112,7,3,0,0,0,0,0,0,0,"(1625,1645]"
202,1,7,8503,645,1,1,0,1,0,"(5075,5145]"
247,6,10,7282,629,1,0,0,0,1,"(65,75]"
367,4,9,3429,432,1,0,0,0,0,"(2635,2670]"
681,2,4,5274,623,1,1,0,1,1,"(615,625]"
372,4,10,5935,615,1,0,0,0,1,"(4875,4925]"
749,2,3,7203,785,1,1,0,0,1,"(3400,3435]"
134,6,6,4040,351,1,0,0,0,0,"(1195,1205]"
859,7,6,0,0,0,0,0,0,0,"(21170,21800]"
987,3,1,7083,996,1,0,0,1,0,"(1685,1695]"
338,7,12,0,0,0,0,0,0,1,"(1575,1595]"
363,5,10,7408,948,1,1,0,0,0,"(245,255]"
295,5,8,4219,592,1,0,0,1,1,"(205,215]"
1043,7,12,0,0,0,0,0,0,0,"(415,425]"
911,7,5,0,0,0,0,0,0,0,"(16455,16625]"
425,3,5,2597,405,1,0,0,0,0,"(1455,1465]"
616,7,5,0,0,0,0,0,0,1,"(3025,3045]"
550,7,6,0,0,0,0,0,0,0,"(45,55]"
310,1,7,13141,942,1,1,0,1,1,"(2285,2295]"
703,1,1,5358,517,1,1,0,0,0,"(75,85]"
720,2,5,6454,752,1,0,0,0,1,"(15295,15385]"
60,3,7,6673,678,1,0,0,1,0,"(5465,5585]"
327,2,6,6613,828,1,0,0,0,0,"(1380,1395]"
467,7,8,0,0,0,0,0,0,0,"(20325,20630]"
73,4,10,3196,403,1,0,0,1,0,"(1645,1660]"
3,1,8,6114,757,1,0,0,1,1,"(14085,14230]"
653,4,1,5902,510,1,0,0,0,1,"(7495,7535]"
542,1,3,7064,544,1,1,0,0,1,"(7265,7285]"
26,5,10,5610,523,1,0,0,1,0,"(2295,2305]"
820,6,3,12593,1160,1,0,0,0,1,"(1645,1660]"
772,7,2,0,0,0,0,0,0,0,"(1845,1855]"
856,1,5,7226,1048,1,0,0,1,0,"(2965,3025]"
301,3,9,5602,603,1,1,0,0,0,"(4500,4515]"
301,1,5,5145,626,1,0,0,0,0,"(4500,4515]"
361,4,2,6361,689,1,1,0,1,1,"(4475,4500]"
530,1,9,5166,875,1,0,0,0,0,"(18105,18265]"
148,6,3,7184,693,1,0,0,0,0,"(2080,2095]"
318,4,7,7503,678,1,0,0,1,0,"(32035,32695]"
880,6,4,6397,766,1,0,0,0,0,"(4545,4575]"
295,5,7,4629,632,1,0,0,0,1,"(205,215]"
639,1,5,3529,426,1,0,0,0,0,"(7730,7805]"
341,7,5,0,0,0,0,0,0,0,"(185,195]"
682,6,11,10683,1697,1,0,0,0,0,"(145,155]"
691,5,1,9744,650,1,1,0,0,1,"(3025,3045]"
827,7,4,0,0,0,0,0,0,0,"(245,255]"
1101,3,11,9065,912,1,0,0,0,0,"(4050,4070]"
602,6,6,5216,472,1,0,0,0,1,"(2705,2715]"
601,6,10,4307,421,1,0,0,0,1,"(8205,8255]"
911,3,6,9178,900,1,0,0,0,0,"(16455,16625]"
305,2,3,4191,421,1,1,0,0,1,"(2465,2475]"
198,4,4,3172,373,1,1,0,0,1,"(285,295]"
624,1,11,10367,900,1,1,0,0,0,"(6895,6925]"
336,3,10,11009,1772,1,0,0,1,0,"(185,195]"
674,2,5,9033,1064,1,1,0,0,1,"(2635,2670]"
149,5,1,6007,478,1,1,0,0,1,"(2600,2615]"
125,4,10,0,0,0,0,1,1,0,"(750,765]"
312,1,1,4182,470,1,0,0,0,0,"(11035,11350]"
596,3,6,3720,625,1,0,0,0,0,"(285,295]"
752,2,1,8524,689,1,1,0,0,1,"(965,975]"
259,7,12,16090,2721,1,0,0,0,0,"(205,215]"
238,2,5,9376,1328,1,1,0,0,1,"(315,325]"
25,2,6,8581,1361,1,0,0,0,0,"(425,435]"
769,1,11,12744,3550,1,1,0,0,1,"(835,845]"
1064,7,7,0,0,0,0,0,0,0,"(415,425]"
128,6,1,9456,711,1,0,0,0,1,"(1995,2010]"
930,2,2,7569,1084,1,1,0,0,0,"(65,75]"
311,4,7,5921,780,1,0,0,0,0,"(675,685]"
385,7,10,0,0,0,0,0,0,0,"(4575,4585]"
145,7,6,0,0,0,0,0,0,1,"(275,285]"
338,4,5,7382,587,1,1,0,0,1,"(1575,1595]"
872,2,10,7375,650,1,1,0,1,1,"(3855,3865]"
269,6,4,6382,887,1,0,0,0,0,"(55,65]"
171,5,3,6406,763,1,0,0,0,0,"(2635,2670]"
865,5,11,10092,764,1,1,0,0,0,"(2635,2670]"
402,1,4,3844,477,1,0,0,0,1,"(5815,5835]"
574,2,12,7747,598,1,0,0,0,0,"(4390,4435]"
906,3,9,10119,1204,1,1,0,0,0,"(85,95]"
706,2,1,4687,389,1,1,0,0,1,"(7805,7845]"
855,6,1,3332,378,1,0,0,0,1,"(3435,3445]"
822,4,3,6724,556,1,1,0,0,1,"(405,415]"
151,1,9,9236,787,1,1,0,0,0,"(4345,4365]"
246,4,4,6060,872,1,0,0,0,0,"(4655,4690]"
673,5,8,7715,620,1,1,0,1,1,"(15155,15295]"
744,6,2,7466,810,1,0,0,0,1,"(1365,1380]"
925,3,4,7194,1256,1,1,0,0,1,"(465,475]"
1094,2,4,4088,342,1,1,0,0,1,"(2375,2385]"
53,2,9,3878,466,1,0,0,0,0,"(29970,31095]"
54,3,7,5212,511,1,0,0,1,1,"(7065,7175]"
500,7,3,0,0,0,0,0,0,1,"(10610,10715]"
786,1,2,2029,378,1,0,0,0,1,"(285,295]"
365,6,7,5284,571,1,0,0,0,1,"(2400,2425]"
28,4,3,4544,570,1,0,0,0,1,"(1195,1205]"
668,5,2,9244,1248,1,1,0,0,0,"(1265,1275]"
708,4,7,4146,460,1,1,0,1,1,"(11435,11745]"
376,2,6,11566,1148,1,1,0,0,0,"(155,165]"
354,3,10,8549,680,1,1,0,1,0,"(1485,1505]"
954,2,3,8267,1010,1,1,0,0,1,"(385,395]"
216,4,9,5680,776,1,0,0,0,1,"(185,195]"
310,5,4,7455,724,1,0,0,0,1,"(2285,2295]"
378,2,3,8899,1279,1,1,0,0,0,"(2125,2155]"
711,7,3,0,0,0,0,0,0,1,"(16980,17195]"
848,3,4,6891,807,1,1,0,0,1,"(365,375]"
118,7,9,0,0,0,0,0,0,0,"(3575,3605]"
964,6,5,9314,1418,1,0,0,0,1,"(265,275]"
948,1,6,14055,2917,1,0,1,0,0,"(1425,1440]"
412,1,3,7763,620,1,0,0,0,1,"(4455,4475]"
1079,4,5,0,0,0,0,1,0,1,"(16625,16725]"
1085,3,1,6109,694,1,0,0,0,0,"(4000,4035]"
521,7,2,0,0,0,0,0,0,1,"(18575,18645]"
530,1,11,3268,427,1,0,0,0,0,"(18105,18265]"
490,6,2,9749,1237,1,0,0,0,1,"(655,665]"
556,1,7,6727,842,1,0,0,1,0,"(1135,1145]"
631,3,4,4233,577,1,0,0,1,1,"(2860,2875]"
397,1,1,3838,641,1,0,0,0,1,"(125,135]"
892,2,1,9455,931,1,1,0,0,0,"(19365,19505]"
927,2,12,8837,1070,1,1,0,0,0,"(475,485]"
561,3,5,6000,616,1,0,0,0,0,"(14230,14435]"
934,2,6,12048,914,1,1,0,1,1,"(5415,5465]"
517,5,1,6125,678,1,1,0,0,0,"(22415,22525]"
840,5,7,6746,996,1,0,0,1,0,"(1065,1075]"
343,5,12,11026,974,1,1,0,0,1,"(18645,18655]"
1063,1,7,6397,663,1,1,0,1,0,"(6085,6260]"
110,1,3,5353,625,1,1,0,0,0,"(40700,47460]"
524,7,5,1748,182,1,0,0,0,0,"(40700,47460]"
210,5,11,3242,348,1,1,0,0,1,"(965,975]"
526,7,12,0,0,0,0,0,0,1,"(115,125]"
446,2,1,6637,823,1,1,0,0,1,"(335,345]"
213,7,8,0,0,0,0,0,0,1,"(4000,4035]"
89,1,11,5827,669,1,0,0,0,1,"(2375,2385]"
784,7,1,0,0,0,0,0,0,1,"(555,565]"
168,1,1,11462,995,1,1,0,0,0,"(12510,12655]"
900,1,3,9656,673,1,1,0,1,1,"(3905,3945]"
303,1,1,4272,533,1,0,0,0,1,"(15385,15595]"
706,1,5,0,0,0,0,1,0,1,"(7805,7845]"
923,6,7,4315,533,1,0,0,0,0,"(275,285]"
1061,6,4,8287,609,1,0,0,0,0,"(8085,8125]"
415,3,12,3977,345,1,0,0,1,0,"(6895,6925]"
399,7,8,0,0,0,0,0,0,1,"(5345,5370]"
38,5,3,4809,449,1,0,0,0,0,"(1085,1095]"
662,7,7,0,0,0,0,0,0,0,"(1065,1075]"
490,1,4,0,0,0,0,2,1,1,"(655,665]"
605,3,9,7228,515,1,1,0,0,1,"(10245,10380]"
1016,7,9,0,0,0,0,0,0,1,"(545,555]"
519,5,5,5818,716,1,0,0,1,1,"(2500,2520]"
562,2,3,19239,3190,1,1,0,0,0,"(1205,1215]"
899,3,11,6760,640,1,1,0,0,1,"(2570,2600]"
588,7,8,0,0,0,0,0,0,0,"(15715,15745]"
199,3,9,9194,695,1,1,0,1,1,"(6325,6380]"
385,1,4,5906,559,1,0,0,0,0,"(4575,4585]"
564,7,7,0,0,0,0,0,0,1,"(6510,6590]"
750,2,9,3038,276,1,0,0,1,1,"(8660,8705]"
632,6,5,7029,925,1,0,0,0,0,"(3345,3360]"
224,3,6,6342,461,1,0,0,0,1,"(7920,7955]"
423,2,4,10884,1810,1,1,0,0,0,"(1265,1275]"
816,2,12,6732,880,1,1,0,0,0,"(455,465]"
599,4,8,10246,861,1,1,0,1,0,"(575,585]"
801,6,10,3263,360,1,0,0,0,0,"(47460,53295]"
508,6,4,6841,646,1,0,0,0,1,"(1275,1285]"
1017,3,2,6390,988,1,0,0,1,0,"(105,115]"
869,1,4,5157,818,1,0,0,0,1,"(225,235]"
147,6,7,7676,917,1,0,0,0,0,"(8470,8545]"
456,5,4,5528,839,1,0,0,0,0,"(135,145]"
882,5,2,7061,881,1,1,0,0,0,"(25,35]"
424,5,7,10141,930,1,1,0,1,1,"(1235,1265]"
358,3,9,6673,887,1,0,0,0,0,"(2885,2895]"
487,3,12,6939,628,1,0,0,0,1,"(2175,2185]"
307,2,2,4062,408,1,1,0,0,0,"(18655,18690]"
955,3,4,3210,351,1,1,0,0,1,"(1685,1695]"
1031,5,10,4774,420,1,1,0,0,0,"(585,595]"
20,4,6,8086,971,1,1,0,0,1,"(2335,2355]"
715,4,2,6070,689,1,0,0,0,0,"(14715,14885]"
862,6,1,6271,840,1,0,0,0,1,"(2830,2845]"
723,7,3,0,0,0,0,0,0,1,"(5585,5750]"
945,3,12,0,0,0,0,3,1,0,"(12455,12510]"
321,5,2,7138,707,1,1,0,0,1,"(8125,8165]"
205,3,1,6651,842,1,1,0,0,0,"(105,115]"
572,4,12,6331,540,1,0,0,0,1,"(9135,9245]"
322,1,5,4095,570,1,0,0,0,1,"(17375,17520]"
753,2,6,10508,818,1,1,0,0,1,"(535,545]"
490,3,5,7368,968,1,0,0,0,1,"(655,665]"
604,1,7,10776,674,1,1,0,0,0,"(10920,11035]"
801,7,4,0,0,0,0,0,0,0,"(47460,53295]"
262,6,11,15203,2522,1,0,0,0,0,"(1175,1185]"
93,2,5,4652,516,1,0,0,0,1,"(16625,16725]"
217,1,3,4807,668,1,1,0,0,0,"(3145,3185]"
953,7,2,0,0,0,0,0,0,1,"(19740,19835]"
359,5,3,6398,584,1,0,0,0,0,"(4365,4375]"
853,6,9,7085,804,1,0,0,0,0,"(14015,14085]"
284,5,7,6204,515,1,1,0,0,1,"(1285,1295]"
168,2,5,8440,867,1,1,0,0,0,"(12510,12655]"
1055,2,4,7166,949,1,0,0,1,0,"(1975,1985]"
827,6,4,22485,3157,1,0,0,0,0,"(245,255]"
1053,6,11,9095,967,1,0,0,0,0,"(1705,1720]"
75,3,11,7375,720,1,1,0,0,0,"(22415,22525]"
998,5,3,4360,581,1,0,0,0,1,"(775,790]"
595,5,6,14643,1728,1,1,0,0,0,"(1125,1135]"
289,2,4,8465,682,1,1,0,1,0,"(6510,6590]"
83,6,1,3050,280,1,0,0,0,0,"(2705,2715]"
917,6,3,4086,475,1,0,0,0,0,"(7175,7265]"
1099,6,12,8399,1086,1,0,0,0,1,"(195,205]"
337,6,7,5524,432,1,0,0,0,1,"(10585,10610]"
1060,2,11,8706,913,1,1,0,0,1,"(3400,3435]"
328,6,3,2959,340,1,0,0,0,0,"(3120,3135]"
137,7,6,0,0,0,0,0,0,1,"(1720,1735]"
629,2,6,7399,581,1,1,0,0,1,"(505,515]"
930,3,4,5525,1007,1,0,0,0,0,"(65,75]"
718,4,2,7905,916,1,1,0,0,0,"(1095,1105]"
1039,1,5,10254,1147,1,1,0,0,1,"(65,75]"
790,7,10,0,0,0,0,0,0,0,"(8995,9135]"
